iteration	delta_sle_minus_hc
363	1.3351656975924535
364	-10.9455099933387
365	24.980549793009853
366	3.59569476762991
367	13.939200894879608
368	16.703276536561674
369	8.8271089271528
370	-15.960488832302808
371	9.056614044627956
372	6.573038508222469
373	33.344550441115494
374	-13.924057007935351
375	-10.840808655397588
376	-12.422788848279389
377	-34.447936371786845
378	17.622817273556684
379	5.955370695106504
380	-14.830142992358049
381	-24.70602776445071
382	1.1317613657662668
383	-38.48343696010325
384	-13.235116428552057
385	-12.799140241843757
386	-20.528001351512685
387	-30.083848224005372
388	-11.04285209613625
389	-36.04436679723271
390	29.69959859695063
391	-7.557227889337113
392	-26.085493019963288
393	0.9077992281283209
394	22.042308072535054
395	23.759567985257334
396	-18.93672989076661
397	14.565815226988185
398	46.562917433037136
399	-13.307387420931729
400	-30.329087551321884
401	3.894213076558797
402	4.401205019836726
403	17.684119755472235
404	-5.181290300153748
405	-5.337835473204613
406	-0.35572673598796734
407	-21.747336198909785
408	-1.3670126319270326
409	-0.4169384724848335
410	-5.181011429123053
411	-11.07199590130017
412	-6.970209077644681
413	-7.975415062322722
414	-30.494331869965457
415	-2.3383714654187626
416	-0.8639590628691747
417	31.19700540934752
418	1.308885261584731
419	-16.029074606059023
420	-10.805123238453788
421	-0.35824081034329536
422	-0.1007859163908612
423	-8.211766706412114
424	-6.189466815033253
425	4.162978507127479
426	-0.2920662033212995
427	13.150626305107343
428	-14.056827849057742
429	-1.5780658047768317
430	-21.281331781397572
431	22.425529193553025
432	-2.024727026387412
433	-16.91510467636907
434	38.314704434273
435	-7.508357803557049
436	17.832328112990194
437	-8.189111008787119
438	9.856568727293796
439	-8.642665069941506
440	8.583779403642282
441	3.4284118146345817
442	9.615448518123205
443	28.44582745273015
444	2.222403991999057
445	-7.46838662747591
446	16.400232365917056
447	-23.566328001026335
448	6.935301452487916
449	2.477537931777423
450	-19.05578017091274
451	-7.806227659879021
452	-11.07320512404915
453	-1.0872075314338057
454	-7.31984426238504
455	5.190872084062155
456	-14.163398588034427
457	14.690554320650207
458	5.863105123736068
459	-8.912796103219284
460	-18.13452807072644
461	-4.915357843031462
462	-9.14949391837423
463	-2.113807157367822
464	17.52853272009181
465	-16.353050143935818
466	-1.9999237871882842
467	-2.345350248861469
468	15.236218035840693
469	23.851222725834873
470	7.4417303959678875
471	1.8855207311607605
472	16.927365298504153
473	9.316695640164246
474	-10.83137097317821
475	-11.038579484606927
476	-52.706697652087755
477	33.30380129726912
478	-9.589456938772168
479	23.22922680709906
480	1.8525925787055857
481	-2.405489153330375
482	36.666050955602195
483	-6.93454788387481
484	-8.149986894278854
485	-9.777886585377537
486	-6.2227456088968545
487	-17.739128130576038
488	9.22747495038648
489	-3.4145047039316743
490	-9.595396111833804
491	-25.476733697052495
492	7.145346396455736
493	6.905879072529485
494	-1.4258869189702672
495	-8.36473688591805
496	30.720000953192173
497	-8.416245426687555
498	-1.8005819017359657
499	-12.535854832908996
500	17.90264481877805
501	-24.202058608263005
502	13.30579459300046
503	19.378988297359964
504	-64.20537927529816
505	-7.532731527298466
506	5.653501828084926
507	-14.039845932916705
508	-4.440419552096719
509	0.6405802506769958
510	11.927938533451792
511	-15.71648360256994
512	5.7947059199486795
513	-13.87038324357601
514	12.051680596076688
515	0.0753585110877796
516	1.6010365900258097
517	0.13085884701112327
518	26.625817823623475
519	17.463611911725884
520	-37.301277928798925
521	59.975573784053665
522	-1.5921564016427334
523	12.002799338006092
524	-5.317502748354843
525	5.099542002548615
526	-2.657504738999837
527	16.078717382833666
528	-3.88398886913241
529	-15.227255480875915
530	-24.38856014555502
531	12.300788932575635
532	-9.822750647182266
533	7.826616485075312
534	19.169649285264406
535	7.5857660905108375
536	-7.153493769404486
537	-0.9168146330152206
538	-15.824442134697138
539	-13.390348252681704
540	0.6319710457147454
541	-11.269434946174322
542	62.44280487960883
543	-0.838332964832579
544	-22.43689713359185
545	-10.392077494410469
546	-7.2420080048152
547	2.2896512888855365
548	-4.183797251833925
549	-6.514502588653356
550	18.43102942257902
551	10.801718739809424
552	-15.36673112819532
553	-4.1712275513433275
554	4.133619462190451
555	-13.84297957044296
556	12.64546760783615
557	-7.7421595058578845
558	-40.35115404498366
559	-4.332085743338926
560	19.983624558158674
561	23.070356402361497
562	26.03805683371342
563	8.914988705821102
564	12.923339799839503
565	-15.15232985564991
566	15.700781149383891
567	11.529139629860769
568	4.815627312496615
569	-23.082385520738214
570	2.1444495507865122
571	-29.04812785393744
572	-12.132799341929301
573	10.464606042490805
574	2.9596906717550713
575	20.693915825110302
576	-2.36666103740692
577	-3.339898440482157
578	18.822703777571622
579	19.60400173980574
580	-28.005812686566223
581	-7.966503349387494
582	-3.6934512238965445
583	-8.374171154345918
584	18.036737874180396
585	-5.535514626916705
586	14.2283353626081
587	17.222499179526583
588	-5.8080830332897
589	21.34738502671448
590	3.4100457826077086
591	-23.249647190107627
592	7.619751243787679
593	-0.9809091293706083
594	-7.388410766406623
595	-2.730854385026471
596	-1.3186256470832256
597	25.96758825273855
598	-2.830691808777905
599	-5.415149745215009
600	-18.819985218071295
601	5.556128082178979
602	23.618825846583185
603	-1.7457898018171933
604	-24.668549597298462
605	-21.001467243121354
606	19.872719084615984
607	-3.6399658843894462
608	4.235313372828426
609	10.168296330429046
610	-10.656629315873673
611	12.943366027984112
612	-3.506552446290373
613	-8.621078125268284
614	-6.728640103020158
615	-8.324938704290624
616	2.346462361676673
617	13.77215522134832
618	-19.08949163276663
619	-4.981255904287942
620	3.73587885110841
621	-5.520476702258396
622	0.945739397649118
623	-4.356651068323599
624	8.74219634649313
625	69.73747121438927
626	19.29758845387169
627	27.115985839326733
628	-1.2185000612428898
629	-36.74520384404248
630	1.8219167405169912
631	8.256768995881863
632	-8.24314130751626
633	-11.042864051671856
634	-3.7543076794342833
635	-9.322884300664121
636	17.06772677410197
637	-1.4004294556185006
638	15.666516810593087
639	3.9280410615000023
640	-2.37397933939334
641	4.382243726020375
642	8.186849532713685
643	-9.1447568426316
644	23.883412690419547
645	4.49285885290919
646	8.091362155636595
647	6.922135660905564
648	-0.8693826786938593
649	19.3818257646881
650	25.067899885507764
651	36.26972428950583
652	-11.557958187212567
653	17.966541716062242
654	21.650783737144238
655	-25.440233505064885
656	3.4953100336191527
657	-7.047953131767536
658	-3.8960178632294062
659	-3.0944583056089465
660	5.285902740469947
661	-10.991985338147682
662	-5.026904606100219
663	-2.8682683989985396
664	-7.902547381995806
665	15.484637586603409
666	1.0762048102195052
667	-4.0274195921937475
668	5.35164604439327
669	-6.235711625629157
670	9.677663684083637
671	-8.946543951224312
672	1.4932523107794748
673	16.23320064956013
674	-5.150873794978332
675	7.215434394874745
676	5.912270903228775
677	15.137411657755669
678	-12.710887503966235
679	-4.659679983267706
680	-19.507893599085634
681	32.951957219736876
682	-11.968054948490142
683	6.304793507785975
684	0.29942388677378834
685	-2.7032479455053258
686	9.750858229159807
687	-18.78880104704757
688	-4.166569733006077
689	-20.02784481195437
690	-8.114883435416095
691	48.44522466314585
692	-7.949182668570851
693	-0.9367749322555794
694	8.349505145877883
695	-4.040955772749078
696	-0.1379616470624041
697	0.049318233369903236
698	11.33052476880755
699	-7.107602911192338
700	18.19123147880282
701	-26.91852155643084
702	47.27871607845757
703	-14.29814737116941
704	5.1396859162112625
705	5.821325739058811
706	-9.338119829224285
707	-15.69152636430511
708	55.66769258589258
709	2.6074247842713514
710	4.765148626088162
711	0.49289799619963276
712	-3.312906201237344
713	-39.96202012443567
714	-4.452609118802884
715	-6.802909684956446
716	-14.744420940171679
717	-15.90223881685027
718	38.438668867029236
719	10.20811707259912
720	21.91877937440208
721	2.917832551048016
722	-0.2854424374001867
723	-2.831778483974701
724	-24.45254355404994
725	-1.7510596141502859
726	7.236439099996809
727	-13.87540064181675
728	13.794859654274632
729	-13.535497513007119
730	-23.948594364007022
731	-46.774144210594244
732	-12.267587343386769
733	-6.452608411740364
734	5.695446781840133
735	12.305777703245692
736	-6.445420833677488
737	-61.55529335520388
738	12.473637092974439
739	-17.8059108203288
740	-14.902841140826443
741	-4.355120259180051
742	-25.550347648993466
743	14.757467269890263
744	-20.394471911323496
745	4.940003718388832
746	-4.0190897305646285
747	-3.129856186768584
748	-20.19649666079843
749	8.621404124231063
750	-14.151693916491102
751	13.875360957593617
752	7.131731087429364
753	-5.430991966526515
754	-12.656558789568649
755	2.099291494333753
756	-17.28307184632303
757	-1.0283313026328362
758	14.489849063271588
759	-11.543324538326967
760	-5.993462673507523
761	2.6975631019293815
762	3.413836483536702
763	5.835553227423088
764	-5.8646374474765235
765	2.474081103075168
766	5.143066582274502
767	6.4595776965208875
768	-1.343585054032281
769	-11.094405730906681
770	6.071424173550378
771	16.3095471357192
772	25.7955720124098
773	-14.782398498015507
774	6.873866055699413
775	-4.269521426644358
776	7.574520876010804
777	-17.077864776957963
778	0.28042088488285216
779	-23.23878799121011
780	6.7488542974676005
781	-29.139945255710487
782	-5.467047223421774
783	1.1105472926696063
784	25.024456468304827
785	-6.610213422027023
786	0.003287478703482518
787	-0.9338514607996413
788	8.94074193824326
789	25.029287850032535
790	-15.282035523746465
791	12.609598645421855
792	-12.028363151150458
793	7.776667620652608
794	1.2471821190923973
795	-0.7254485261267948
796	41.07137591389552
797	3.2202649686964824
798	-5.759336305819923
799	-6.420089705069673
800	7.357583340153004
801	-6.238096498164148
802	-10.202398287427215
803	-3.4950407686558425
804	7.117429226253787
805	-28.4096200149029
806	13.348768790209284
807	10.347143006970256
808	22.358178837351396
809	-10.033666427387743
810	13.66510400728295
811	-10.792430037557455
812	-14.67128066903124
813	2.9664412576373653
814	26.103696687019685
815	-33.60849885524199
816	11.190264215586083
817	-11.763551009501334
818	0.9785266107088695
819	-6.148808599668327
820	9.41456667906382
821	25.48585880315839
822	11.127045938430378
823	3.4802492823401425
824	23.001510778664013
825	-13.796218221218709
826	-10.549150053552355
827	34.959912585089555
828	18.920551415844063
829	-0.6094792448136261
830	16.607734056422906
831	8.12136972462951
832	10.98345497778218
833	-3.1890538995564124
834	-9.67346266396331
835	10.588012306442911
836	7.935646883470293
837	-7.690846399115338
838	25.498403815718014
839	-14.818472271023927
840	17.804998702504946
841	10.021573644818977
842	-29.113385972261256
843	16.9374583349422
844	-29.70756943812152
845	66.6746142279295
846	10.550908833016955
847	-8.77379843197506
848	-8.301057968958752
849	5.9656299964977535
850	9.646168498531956
851	12.276899767651557
852	2.018012309816288
853	15.254801992322793
854	-0.008777189439069286
855	-30.236491723484683
856	22.360712410537623
857	-5.994547824350494
858	7.706502951810801
859	-14.703109987260234
860	55.40359546670365
861	-10.48428884773929
862	9.656493307757838
863	-5.418558865438204
864	-0.7084872641061448
865	19.319079441806743
866	3.514922003376009
867	7.836808143323321
868	-3.0045673348236566
869	-5.731284704130229
870	-13.534314420758694
871	-0.9995628650252446
872	-4.32737630454174
873	7.264155922734922
874	-6.80818862866146
875	-3.809150639300215
876	8.33792858672839
877	5.4106861187810535
878	-22.04854542041282
879	2.207705463006805
880	1.0264852249926326
881	53.95478545886527
882	-19.963588414758593
883	-11.986606190708958
884	8.420301657596458
885	4.728686041471829
886	-0.11580747970295627
887	-10.30458195262479
888	-7.185756317717397
889	54.763293398284134
890	-0.8703926029637404
891	11.893925924741287
892	-50.04219299542642
893	-10.810805190330068
894	15.42647047043546
895	-27.735657405883437
896	18.00030156617072
897	1.9833406384264225
898	-9.69815417334043
899	1.5147244365181192
900	-1.7880337270223343
901	-42.827562504274795
902	-5.494529083805999
903	27.25023228622596
904	8.150592628357135
905	36.0291962112812
906	6.370292613483911
907	2.5589847869729025
908	-5.899976783071931
909	-7.9707317602735115
910	-21.356969638250593
911	6.7148338782074575
912	17.95846878984777
913	-2.210100158638382
914	-56.73638656215938
915	1.855236542074278
916	-2.7233883755569925
917	2.45217186554965
918	19.89769056274097
919	-10.930589589283707
920	-19.287131427450433
921	-6.279736136105996
922	-0.2011437498677774
923	-16.989532321658608
924	3.3773448304896228
925	-0.2835960872837694
926	-9.186749928710315
927	7.407740169823228
928	14.061464358732362
929	-15.461278346141023
930	29.32789904082032
931	-4.91763267727694
932	-17.36753947924378
933	-7.502767465972637
934	-1.2606555957363308
935	-13.140771096292791
936	-15.089310328898671
937	-7.273202651060897
938	67.66998009165631
939	11.475483959137739
940	3.1414060393183814
941	-31.369615998178823
942	-5.650926053447496
943	8.955880747453214
944	26.712250706755377
945	8.850906259236334
946	5.171970753430575
947	7.588400632021818
948	9.341618853387649
949	-2.8408461370560616
950	0.7199995613473726
951	-6.040113013291118
952	1.6225220360254786
953	-15.058017210756017
954	11.111577622722663
955	-5.358732205015995
956	10.638299058045586
957	8.983614151561522
958	-7.039659393839449
959	-4.7888503993995
960	-5.1128731335988356
961	-0.6191978767696171
962	2.714019964384416
963	-15.477820488778878
964	-6.269559005606428
965	30.607390759930876
966	-18.81638597270265
967	12.424823709113337
968	33.47603899542104
969	6.151713781512548
970	1.8959212091472462
971	-8.783257575195233
972	-6.6072385700173175
973	31.80869007268332
974	-4.990031801241305
975	8.848399331119246
976	-1.6349929488682728
977	4.895522111520535
978	16.708585283513962
979	18.347959253545653
980	-34.57745256280198
981	2.0062469570827632
982	16.622775971426705
983	-5.178177540975824
984	12.474071432016217
985	28.657840334514038
986	-15.20834989749234
987	12.614490268680141
988	-5.667870185356797
989	-16.820087364559136
990	-9.675788897986184
991	4.541691133376825
992	-4.863830552196818
993	59.71843671065674
994	-29.96234062961691
995	-5.1120649803014295
996	3.367080919958311
997	-9.866294447190565
998	-2.119383135019597
999	1.0766207622062702
1000	17.090762553875102
1001	4.640696870682294
1002	16.918888572365514
1003	-18.157934839291386
1004	-7.257614503546211
1005	-4.726248487185414
1006	13.132227092521472
1007	-17.80534445343292
1008	-0.773852818390181
1009	3.5844675299594333
1010	31.897699148309684
1011	-3.0564606171217354
1012	-32.1545480901932
1013	-3.474668177898395
1014	77.69992975742778
1015	-43.59837152215003
1016	18.56329461141857
1017	45.53462475278502
1018	-20.47165294629368
1019	0.5550949040307606
1020	12.66553160631754
1021	-1.9862896592032575
1022	-0.08203612604179235
1023	-5.516548077544207
1024	9.594573075403439
1025	-1.4332790756774525
1026	-13.809363671946432
1027	-15.647294945864964
1028	-11.289183973871355
1029	-17.3232936755686
1030	-22.68254725988306
1031	-10.467438347572216
1032	-6.934090196483092
1033	-11.746334435111429
1034	7.830922256693914
1035	3.8450806376637243
1036	-22.959563601144673
1037	11.201927513877227
1038	4.451493136375892
1039	6.272603502493391
1040	-15.89829195581072
1041	-7.437755723750781
1042	-5.217527001775876
1043	-7.82420586381664
1044	-8.640251074641965
1045	24.97875452903762
1046	5.238404144132326
1047	8.752823443423976
1048	-11.752027256373648
1049	-11.57795282299316
1050	-7.110692254726464
1051	35.35873763164587
1052	10.648544518862384
1053	-5.568681071648924
1054	-0.9397472683880568
1055	-17.306227460614792
1056	-16.93915675125305
1057	-13.391411526978093
1058	-3.2960252612175003
1059	3.5824226136782302
1060	-25.72139062569396
1061	83.95375369705474
1062	-3.5951465309655717
1063	-35.70357061714393
1064	-13.162093302651677
1065	2.5876169519668397
1066	-21.53043190576769
1067	-27.409835235884323
1068	10.103853880205946
1069	1.78590473779501
1070	16.74869952315464
1071	-2.142856592255035
1072	-5.411540227490958
1073	-7.719982753411955
1074	-1.1140568461728613
1075	1.4481885670228685
1076	-0.41250295340083254
1077	24.158104093804326
1078	28.021395196638203
1079	15.110103324462266
1080	8.053622477257445
1081	-9.757562822322875
1082	-23.31343754756919
1083	-17.87270166244919
1084	-1.737290438031484
1085	-3.2130435058199422
1086	-13.95067002333716
1087	7.032114888721688
1088	28.4068105948977
1089	4.571246144693413
1090	7.0409386940392
1091	-16.190041616489367
1092	32.455525638342905
1093	12.391141910900972
1094	-18.406759014540448
1095	10.076703297708542
1096	-1.649033719245358
1097	2.3867314069403154
1098	-4.618614117260145
1099	3.032486284901113
1100	1.6779692545886131
1101	-15.14754139560417
1102	11.297748721101494
1103	-2.0770406079909414
1104	-12.442125344218404
1105	-1.6662861750004825
1106	32.155076038301615
1107	-6.388326204998423
1108	-14.948377247696648
1109	-27.210199062259505
1110	-7.963587122081353
1111	22.363355861197263
1112	-11.575493595422225
1113	10.85887053481415
1114	26.95423719444137
1115	-6.3072219960074545
1116	0.23658923672752857
1117	13.63620029793515
1118	-2.3928291360322476
1119	-9.969944317500868
1120	3.458163438540415
1121	29.088649099106764
1122	30.168474174478224
1123	9.739059902317415
1124	-9.201645358394064
1125	-8.88750219666273
1126	12.617564418278134
1127	-5.550415492866436
1128	0.9166993406816744
1129	-6.719306717577767
1130	12.792365751778062
1131	3.2188143591070575
1132	31.041825144948035
1133	-28.751924770527996
1134	-9.526392346157992
1135	-0.727478004963118
1136	-14.579450998456114
1137	24.51634079972504
1138	17.046130331829357
1139	4.611876390482208
1140	10.287684785486706
1141	-5.14503300828935
1142	38.4639590373351
1143	-10.318633745982671
1144	-10.929764828902584
1145	-4.828797940907265
1146	-7.115384239794504
1147	-2.4762674041047084
1148	-3.7184781751260663
1149	-19.200880027867562
1150	-3.935116189402716
1151	6.035339150555402
1152	4.102823674661358
1153	4.419038113988767
1154	4.07727253365896
1155	-16.154074581275797
1156	-5.472388302360219
1157	-10.979341474586269
1158	-21.044755718420937
1159	8.745263093672847
1160	12.328385700771136
1161	-8.537914541746336
1162	-13.495383986588497
1163	21.17942608261561
1164	15.602731923842931
1165	-7.593914507089901
1166	-0.6259106310052718
1167	-6.8057761472048135
1168	-0.3044489007855954
1169	0.08307393761525328
1170	-8.012428061283156
1171	-11.53143803964964
1172	-10.351810479593862
1173	15.26699814441004
1174	12.476804356123019
1175	12.649781106941145
1176	11.183226228902583
1177	13.663446698247654
1178	-0.7754047803886096
1179	-26.45941670861567
1180	-4.605998778999474
1181	-6.436883550393585
1182	12.233424818483172
1183	-2.7857300760915047
1184	1.5583054843184105
1185	22.20108296464439
1186	12.773335592224651
1187	-9.26904878132349
1188	-1.920541848424708
1189	-14.84547179481693
1190	-4.43985588927263
1191	34.03273010890267
1192	-11.488499511993112
1193	-4.705194045973369
1194	-2.613080254123328
1195	-9.831657019272999
1196	-14.588706776539837
1197	-7.671942536754285
1198	12.437959747325149
1199	17.398282212769345
1200	16.38888322977924
1201	8.996655692838498
1202	27.915932838283638
1203	-0.07301052437345355
1204	10.969171532202568
1205	6.228875357755976
1206	3.171388196789408
1207	17.71841779819522
1208	-6.886486801725171
1209	17.311602836603697
1210	27.244862535707462
1211	14.105291013524887
1212	6.981990107790818
1213	-23.894959756046
1214	16.72308930866952
1215	-4.802252839559984
1216	5.264231376715973
1217	-10.171637064199293
1218	26.351282247300606
1219	-25.20258152520688
1220	32.81612991090482
1221	-17.630242251826168
1222	-6.500399209175454
1223	-12.369435701291419
1224	-16.069214649701237
1225	14.657233232085531
1226	-7.432313397055536
1227	-1.2717358275027741
1228	-5.914489644886337
1229	-16.486804995369447
1230	-4.0087742496874395
1231	11.687548612036771
1232	3.2574115396952346
1233	31.278769101658924
1234	-11.159482071359662
1235	19.40752734369628
1236	2.8461888043724373
1237	12.590483430576178
1238	10.152052483392731
1239	7.230377622570792
1240	-12.11705107741859
1241	0.5960802927240922
1242	13.813582385363077
1243	8.361651757895523
1244	27.688827337139493
1245	27.671264880460726
1246	-3.7930257934174576
1247	-1.8409513490143095
1248	-7.553409243874096
1249	-7.125613131444859
1250	7.082606897322826
1251	11.248244423028474
1252	19.1335582175935
1253	4.384559373611458
1254	-7.541783384543083
1255	3.118152892506223
1256	-20.269986921199425
1257	19.10654520928505
1258	-9.381120465215252
1259	12.727995141466108
1260	16.247437013962887
1261	-15.729274111393298
1262	-2.6648620563400005
1263	7.4063203431850955
1264	10.78559955364746
1265	25.606688079739733
1266	1.7731276726129603
1267	3.4670712742749465
1268	10.744662184684667
1269	-7.812004123087128
1270	17.667047970793533
1271	-19.849537109486832
1272	-0.6641739308315393
1273	-7.420471417355534
1274	10.843976673997872
1275	-11.044060289160008
