path	record_id	check	status	detail
knowledge_external/catalogs/resources/nhs_england_ms_dmt_algorithm.json	resource.nhs_england.ms_dmt_algorithm.2026-06-13	source_terms_present	WARN	missing optional source_terms metadata
knowledge_external/catalogs/resources/nice_ng220_ms_management.json	resource.nice.ng220_ms_management.2026-06-13	source_terms_present	WARN	missing optional source_terms metadata
knowledge_external/catalogs/resources/ninds_ms_common_data_elements.json	resource.ninds.ms_common_data_elements.2026-06-13	source_terms_present	WARN	missing optional source_terms metadata
knowledge_external/catalogs/resources/open_targets_platform.json	resource.open_targets.platform.2026-06-13	source_terms_present	WARN	missing optional source_terms metadata
knowledge_external/catalogs/resources/osf_repository.json	resource.osf.repository.2026-06-13	source_terms_present	WARN	missing optional source_terms metadata
knowledge_external/catalogs/resources/pubmed_literature.json	resource.pubmed.literature.2026-06-13	license_or_terms_label_present	PASS	NCBI/NLM website and database policies with article-copyright caveat
knowledge_external/catalogs/resources/pubmed_literature.json	resource.pubmed.literature.2026-06-13	terms_url_http_or_empty	PASS	https://www.ncbi.nlm.nih.gov/home/about/policies/
knowledge_external/catalogs/resources/pubmed_literature.json	resource.pubmed.literature.2026-06-13	checked_date_present	PASS	2026-06-14
knowledge_external/catalogs/resources/pubmed_literature.json	resource.pubmed.literature.2026-06-13	reuse_notes_present	PASS	Catalog metadata only; PubMed citations/abstracts and linked articles may have different rights, so use source links and
knowledge_external/catalogs/resources/pubmed_literature.json	resource.pubmed.literature.2026-06-13	redistribution_value_allowed	PASS	metadata_only
knowledge_external/catalogs/resources/sra_sequence_read_archive.json	resource.sra.sequence_read_archive.2026-06-13	license_or_terms_label_present	PASS	NCBI website/data usage policy with dataset-specific access caveat
knowledge_external/catalogs/resources/sra_sequence_read_archive.json	resource.sra.sequence_read_archive.2026-06-13	terms_url_http_or_empty	PASS	https://www.ncbi.nlm.nih.gov/home/about/policies/
knowledge_external/catalogs/resources/sra_sequence_read_archive.json	resource.sra.sequence_read_archive.2026-06-13	checked_date_present	PASS	2026-06-14
knowledge_external/catalogs/resources/sra_sequence_read_archive.json	resource.sra.sequence_read_archive.2026-06-13	reuse_notes_present	PASS	Catalog metadata only; specific SRA run files and linked controlled-access data require dataset-level access, consent, a
knowledge_external/catalogs/resources/sra_sequence_read_archive.json	resource.sra.sequence_read_archive.2026-06-13	redistribution_value_allowed	PASS	metadata_only
knowledge_external/catalogs/resources/zenodo_repository.json	resource.zenodo.repository.2026-06-13	source_terms_present	WARN	missing optional source_terms metadata
knowledge_external/records/dmt_dimethyl_fumarate_mechanism_label_context.json	claim.dailymed.dimethyl_fumarate_mechanism_context.2026-06-13	license_or_terms_label_present	PASS	DailyMed/NLM drug-label resource terms; label-source caveat
knowledge_external/records/dmt_dimethyl_fumarate_mechanism_label_context.json	claim.dailymed.dimethyl_fumarate_mechanism_context.2026-06-13	terms_url_http_or_empty	PASS	https://dailymed.nlm.nih.gov/dailymed/about-dailymed.cfm
knowledge_external/records/dmt_dimethyl_fumarate_mechanism_label_context.json	claim.dailymed.dimethyl_fumarate_mechanism_context.2026-06-13	checked_date_present	PASS	2026-06-14
knowledge_external/records/dmt_dimethyl_fumarate_mechanism_label_context.json	claim.dailymed.dimethyl_fumarate_mechanism_context.2026-06-13	reuse_notes_present	PASS	External label-context metadata only; do not redistribute full label text or treat label wording as project-grounded evi
knowledge_external/records/dmt_dimethyl_fumarate_mechanism_label_context.json	claim.dailymed.dimethyl_fumarate_mechanism_context.2026-06-13	redistribution_value_allowed	PASS	metadata_only
knowledge_external/records/dmt_natalizumab_mechanism_label_context.json	claim.dailymed.natalizumab_mechanism_context.2026-06-13	license_or_terms_label_present	PASS	DailyMed/NLM drug-label resource terms; label-source caveat
knowledge_external/records/dmt_natalizumab_mechanism_label_context.json	claim.dailymed.natalizumab_mechanism_context.2026-06-13	terms_url_http_or_empty	PASS	https://dailymed.nlm.nih.gov/dailymed/about-dailymed.cfm
knowledge_external/records/dmt_natalizumab_mechanism_label_context.json	claim.dailymed.natalizumab_mechanism_context.2026-06-13	checked_date_present	PASS	2026-06-14
knowledge_external/records/dmt_natalizumab_mechanism_label_context.json	claim.dailymed.natalizumab_mechanism_context.2026-06-13	reuse_notes_present	PASS	External label-context metadata only; do not redistribute full label text or treat label wording as project-grounded evi
knowledge_external/records/dmt_natalizumab_mechanism_label_context.json	claim.dailymed.natalizumab_mechanism_context.2026-06-13	redistribution_value_allowed	PASS	metadata_only
knowledge_external/records/dmt_ocrelizumab_mechanism_label_context.json	claim.dailymed.ocrelizumab_mechanism_context.2026-06-13	license_or_terms_label_present	PASS	DailyMed/NLM drug-label resource terms; label-source caveat
knowledge_external/records/dmt_ocrelizumab_mechanism_label_context.json	claim.dailymed.ocrelizumab_mechanism_context.2026-06-13	terms_url_http_or_empty	PASS	https://dailymed.nlm.nih.gov/dailymed/about-dailymed.cfm
knowledge_external/records/dmt_ocrelizumab_mechanism_label_context.json	claim.dailymed.ocrelizumab_mechanism_context.2026-06-13	checked_date_present	PASS	2026-06-14
knowledge_external/records/dmt_ocrelizumab_mechanism_label_context.json	claim.dailymed.ocrelizumab_mechanism_context.2026-06-13	reuse_notes_present	PASS	External label-context metadata only; do not redistribute full label text or treat label wording as project-grounded evi
knowledge_external/records/dmt_ocrelizumab_mechanism_label_context.json	claim.dailymed.ocrelizumab_mechanism_context.2026-06-13	redistribution_value_allowed	PASS	metadata_only
knowledge_external/records/ms_disease_course_ppms_context.json	claim.ms_society_uk.ppms_course_context.2026-06-13	source_terms_present	WARN	missing optional source_terms metadata
knowledge_external/records/ms_disease_course_rrms_context.json	claim.national_ms_society.rrms_course_context.2026-06-13	source_terms_present	WARN	missing optional source_terms metadata
knowledge_external/records/ms_disease_course_spms_context.json	claim.national_ms_society.spms_course_context.2026-06-13	source_terms_present	WARN	missing optional source_terms metadata
knowledge_external/records/ms_ibd_treatment_transfer_caution_context.json	claim.ms_ibd.treatment_transfer_caution_context.2026-06-14	source_terms_present	WARN	missing optional source_terms metadata
knowledge_external/records/ms_uc_greater_genetic_correlation_context.json	claim.nature.ms_uc_greater_genetic_correlation_context.2026-06-14	source_terms_present	WARN	missing optional source_terms metadata
