path	record_id	check	status	detail
knowledge_external/catalogs/resources/geo_functional_genomics.json	resource.geo.functional_genomics.2026-06-13	source_terms_checked_not_older_than_accessed	PASS	checked=2026-06-14 accessed=2026-06-13
knowledge_external/catalogs/resources/gwas_catalog_multiple_sclerosis.json	resource.gwas_catalog.ms.2026-06-13	source_terms_present_for_freshness	WARN	missing optional source_terms metadata
knowledge_external/catalogs/resources/imsgc_publications.json	resource.imsgc.publications.2026-06-13	source_terms_present_for_freshness	WARN	missing optional source_terms metadata
knowledge_external/catalogs/resources/ms_society_uk_types_of_ms.json	resource.ms_society_uk.types_of_ms.2026-06-13	source_terms_present_for_freshness	WARN	missing optional source_terms metadata
knowledge_external/catalogs/resources/msbase_registry.json	resource.msbase.registry.2026-06-13	source_terms_present_for_freshness	WARN	missing optional source_terms metadata
knowledge_external/catalogs/resources/msda_catalogue.json	resource.msda.catalogue.2026-06-13	source_terms_present_for_freshness	WARN	missing optional source_terms metadata
knowledge_external/catalogs/resources/msgd_database_commons.json	resource.msgd.database_commons.2026-06-13	source_terms_present_for_freshness	WARN	missing optional source_terms metadata
knowledge_external/catalogs/resources/msif_atlas_of_ms.json	resource.msif.atlas_of_ms.2026-06-13	source_terms_present_for_freshness	WARN	missing optional source_terms metadata
knowledge_external/catalogs/resources/narcoms_registry.json	resource.narcoms.registry.2026-06-13	source_terms_present_for_freshness	WARN	missing optional source_terms metadata
knowledge_external/catalogs/resources/national_ms_society_dmt_reference.json	resource.national_ms_society.dmt_reference.2026-06-13	source_terms_present_for_freshness	WARN	missing optional source_terms metadata
knowledge_external/catalogs/resources/national_ms_society_types.json	resource.national_ms_society.types_of_ms.2026-06-13	source_terms_present_for_freshness	WARN	missing optional source_terms metadata
knowledge_external/catalogs/resources/nhs_england_ms_dmt_algorithm.json	resource.nhs_england.ms_dmt_algorithm.2026-06-13	source_terms_present_for_freshness	WARN	missing optional source_terms metadata
knowledge_external/catalogs/resources/nice_ng220_ms_management.json	resource.nice.ng220_ms_management.2026-06-13	source_terms_present_for_freshness	WARN	missing optional source_terms metadata
knowledge_external/catalogs/resources/ninds_ms_common_data_elements.json	resource.ninds.ms_common_data_elements.2026-06-13	source_terms_present_for_freshness	WARN	missing optional source_terms metadata
knowledge_external/catalogs/resources/open_targets_platform.json	resource.open_targets.platform.2026-06-13	source_terms_present_for_freshness	WARN	missing optional source_terms metadata
knowledge_external/catalogs/resources/osf_repository.json	resource.osf.repository.2026-06-13	source_terms_present_for_freshness	WARN	missing optional source_terms metadata
knowledge_external/catalogs/resources/pubmed_literature.json	resource.pubmed.literature.2026-06-13	date_accessed_parseable	PASS	2026-06-13
knowledge_external/catalogs/resources/pubmed_literature.json	resource.pubmed.literature.2026-06-13	source_terms_checked_date_parseable	PASS	2026-06-14
knowledge_external/catalogs/resources/pubmed_literature.json	resource.pubmed.literature.2026-06-13	source_terms_checked_not_older_than_accessed	PASS	checked=2026-06-14 accessed=2026-06-13
knowledge_external/catalogs/resources/sra_sequence_read_archive.json	resource.sra.sequence_read_archive.2026-06-13	date_accessed_parseable	PASS	2026-06-13
knowledge_external/catalogs/resources/sra_sequence_read_archive.json	resource.sra.sequence_read_archive.2026-06-13	source_terms_checked_date_parseable	PASS	2026-06-14
knowledge_external/catalogs/resources/sra_sequence_read_archive.json	resource.sra.sequence_read_archive.2026-06-13	source_terms_checked_not_older_than_accessed	PASS	checked=2026-06-14 accessed=2026-06-13
knowledge_external/catalogs/resources/zenodo_repository.json	resource.zenodo.repository.2026-06-13	source_terms_present_for_freshness	WARN	missing optional source_terms metadata
knowledge_external/records/cd74_ncbi_mhc2_mif_molecular_context.json	claim.ncbi_gene.cd74_mhc2_mif_molecular_context.2026-06-28	date_accessed_parseable	PASS	2026-06-28
knowledge_external/records/cd74_ncbi_mhc2_mif_molecular_context.json	claim.ncbi_gene.cd74_mhc2_mif_molecular_context.2026-06-28	source_terms_checked_date_parseable	PASS	2026-06-28
knowledge_external/records/cd74_ncbi_mhc2_mif_molecular_context.json	claim.ncbi_gene.cd74_mhc2_mif_molecular_context.2026-06-28	source_terms_checked_not_older_than_accessed	PASS	checked=2026-06-28 accessed=2026-06-28
knowledge_external/records/chr1_rs7522462_kif21b_gpr25_gwas_catalog_ms.json	claim.gwas_catalog.chr1_rs7522462_kif21b_gpr25_ms.2026-06-28	date_accessed_parseable	PASS	2026-06-28
knowledge_external/records/chr1_rs7522462_kif21b_gpr25_gwas_catalog_ms.json	claim.gwas_catalog.chr1_rs7522462_kif21b_gpr25_ms.2026-06-28	source_terms_checked_date_parseable	PASS	2026-06-28
knowledge_external/records/chr1_rs7522462_kif21b_gpr25_gwas_catalog_ms.json	claim.gwas_catalog.chr1_rs7522462_kif21b_gpr25_ms.2026-06-28	source_terms_checked_not_older_than_accessed	PASS	checked=2026-06-28 accessed=2026-06-28
knowledge_external/records/crohn_pants_antitnf_interferon_modules_jcc_2024.json	claim.jcc_2024.crohn_pants_antitnf_interferon_modules.2026-06-28	date_accessed_parseable	PASS	2026-06-28
knowledge_external/records/crohn_pants_antitnf_interferon_modules_jcc_2024.json	claim.jcc_2024.crohn_pants_antitnf_interferon_modules.2026-06-28	source_terms_checked_date_parseable	PASS	2026-06-28
knowledge_external/records/crohn_pants_antitnf_interferon_modules_jcc_2024.json	claim.jcc_2024.crohn_pants_antitnf_interferon_modules.2026-06-28	source_terms_checked_not_older_than_accessed	PASS	checked=2026-06-28 accessed=2026-06-28
knowledge_external/records/dmf_high_dimensional_immune_monitoring_diebold_2022.json	claim.diebold_2022.dmf_high_dimensional_immune_monitoring_context.2026-06-28	date_accessed_parseable	PASS	2026-06-28
knowledge_external/records/dmf_high_dimensional_immune_monitoring_diebold_2022.json	claim.diebold_2022.dmf_high_dimensional_immune_monitoring_context.2026-06-28	source_terms_checked_date_parseable	PASS	2026-06-28
knowledge_external/records/dmf_high_dimensional_immune_monitoring_diebold_2022.json	claim.diebold_2022.dmf_high_dimensional_immune_monitoring_context.2026-06-28	source_terms_checked_not_older_than_accessed	PASS	checked=2026-06-28 accessed=2026-06-28
knowledge_external/records/dmf_immune_composition_montes_diaz_2018.json	claim.sci_rep_2018.dmf_persistent_immune_composition_ms.2026-06-28	date_accessed_parseable	PASS	2026-06-28
knowledge_external/records/dmf_immune_composition_montes_diaz_2018.json	claim.sci_rep_2018.dmf_persistent_immune_composition_ms.2026-06-28	source_terms_checked_date_parseable	PASS	2026-06-28
knowledge_external/records/dmf_immune_composition_montes_diaz_2018.json	claim.sci_rep_2018.dmf_persistent_immune_composition_ms.2026-06-28	source_terms_checked_not_older_than_accessed	PASS	checked=2026-06-28 accessed=2026-06-28
knowledge_external/records/dmf_leukocyte_response_goldman_2020.json	claim.plos_one_2020.dmf_leukocyte_response_patient_factors_ms.2026-06-28	date_accessed_parseable	PASS	2026-06-28
knowledge_external/records/dmf_leukocyte_response_goldman_2020.json	claim.plos_one_2020.dmf_leukocyte_response_patient_factors_ms.2026-06-28	source_terms_checked_date_parseable	PASS	2026-06-28
knowledge_external/records/dmf_leukocyte_response_goldman_2020.json	claim.plos_one_2020.dmf_leukocyte_response_patient_factors_ms.2026-06-28	source_terms_checked_not_older_than_accessed	PASS	checked=2026-06-28 accessed=2026-06-28
knowledge_external/records/dmf_monocyte_ros_response_carlstrom_2019.json	claim.carlstrom_2019.dmf_monocyte_ros_response_context.2026-06-28	date_accessed_parseable	PASS	2026-06-28
knowledge_external/records/dmf_monocyte_ros_response_carlstrom_2019.json	claim.carlstrom_2019.dmf_monocyte_ros_response_context.2026-06-28	source_terms_checked_date_parseable	PASS	2026-06-28
knowledge_external/records/dmf_monocyte_ros_response_carlstrom_2019.json	claim.carlstrom_2019.dmf_monocyte_ros_response_context.2026-06-28	source_terms_checked_not_older_than_accessed	PASS	checked=2026-06-28 accessed=2026-06-28
knowledge_external/records/dmf_pbmc_neda4_transcriptome_gafson_2018.json	claim.gafson_2018.dmf_pbmc_neda4_transcriptome_context.2026-06-28	date_accessed_parseable	PASS	2026-06-28
knowledge_external/records/dmf_pbmc_neda4_transcriptome_gafson_2018.json	claim.gafson_2018.dmf_pbmc_neda4_transcriptome_context.2026-06-28	source_terms_checked_date_parseable	PASS	2026-06-28
knowledge_external/records/dmf_pbmc_neda4_transcriptome_gafson_2018.json	claim.gafson_2018.dmf_pbmc_neda4_transcriptome_context.2026-06-28	source_terms_checked_not_older_than_accessed	PASS	checked=2026-06-28 accessed=2026-06-28
knowledge_external/records/dmf_pbmc_response_signature_sanchez_sanz_2023.json	claim.sanchez_sanz_2023.dmf_pbmc_response_signature_context.2026-06-28	date_accessed_parseable	PASS	2026-06-28
knowledge_external/records/dmf_pbmc_response_signature_sanchez_sanz_2023.json	claim.sanchez_sanz_2023.dmf_pbmc_response_signature_context.2026-06-28	source_terms_checked_date_parseable	PASS	2026-06-28
knowledge_external/records/dmf_pbmc_response_signature_sanchez_sanz_2023.json	claim.sanchez_sanz_2023.dmf_pbmc_response_signature_context.2026-06-28	source_terms_checked_not_older_than_accessed	PASS	checked=2026-06-28 accessed=2026-06-28
knowledge_external/records/dmf_treatment_response_lymphocyte_subsets_sage_2017.json	claim.mult_scler_2017.dmf_response_lymphocyte_subsets_ms.2026-06-28	date_accessed_parseable	PASS	2026-06-28
knowledge_external/records/dmf_treatment_response_lymphocyte_subsets_sage_2017.json	claim.mult_scler_2017.dmf_response_lymphocyte_subsets_ms.2026-06-28	source_terms_checked_date_parseable	PASS	2026-06-28
knowledge_external/records/dmf_treatment_response_lymphocyte_subsets_sage_2017.json	claim.mult_scler_2017.dmf_response_lymphocyte_subsets_ms.2026-06-28	source_terms_checked_not_older_than_accessed	PASS	checked=2026-06-28 accessed=2026-06-28
knowledge_external/records/dmt_dimethyl_fumarate_mechanism_label_context.json	claim.dailymed.dimethyl_fumarate_mechanism_context.2026-06-13	date_accessed_parseable	PASS	2026-06-13
knowledge_external/records/dmt_dimethyl_fumarate_mechanism_label_context.json	claim.dailymed.dimethyl_fumarate_mechanism_context.2026-06-13	source_terms_checked_date_parseable	PASS	2026-06-14
knowledge_external/records/dmt_dimethyl_fumarate_mechanism_label_context.json	claim.dailymed.dimethyl_fumarate_mechanism_context.2026-06-13	source_terms_checked_not_older_than_accessed	PASS	checked=2026-06-14 accessed=2026-06-13
knowledge_external/records/dmt_natalizumab_mechanism_label_context.json	claim.dailymed.natalizumab_mechanism_context.2026-06-13	date_accessed_parseable	PASS	2026-06-13
knowledge_external/records/dmt_natalizumab_mechanism_label_context.json	claim.dailymed.natalizumab_mechanism_context.2026-06-13	source_terms_checked_date_parseable	PASS	2026-06-14
knowledge_external/records/dmt_natalizumab_mechanism_label_context.json	claim.dailymed.natalizumab_mechanism_context.2026-06-13	source_terms_checked_not_older_than_accessed	PASS	checked=2026-06-14 accessed=2026-06-13
knowledge_external/records/dmt_ocrelizumab_mechanism_label_context.json	claim.dailymed.ocrelizumab_mechanism_context.2026-06-13	date_accessed_parseable	PASS	2026-06-13
knowledge_external/records/dmt_ocrelizumab_mechanism_label_context.json	claim.dailymed.ocrelizumab_mechanism_context.2026-06-13	source_terms_checked_date_parseable	PASS	2026-06-14
knowledge_external/records/dmt_ocrelizumab_mechanism_label_context.json	claim.dailymed.ocrelizumab_mechanism_context.2026-06-13	source_terms_checked_not_older_than_accessed	PASS	checked=2026-06-14 accessed=2026-06-13
knowledge_external/records/ebv_anti_cns_bcell_apc_preprint_2026.json	claim.biorxiv_2026.ebv_anti_cns_bcell_apc_ms_context.2026-06-28	date_accessed_parseable	PASS	2026-06-28
knowledge_external/records/ebv_anti_cns_bcell_apc_preprint_2026.json	claim.biorxiv_2026.ebv_anti_cns_bcell_apc_ms_context.2026-06-28	source_terms_checked_date_parseable	PASS	2026-06-28
knowledge_external/records/ebv_anti_cns_bcell_apc_preprint_2026.json	claim.biorxiv_2026.ebv_anti_cns_bcell_apc_ms_context.2026-06-28	source_terms_checked_not_older_than_accessed	PASS	checked=2026-06-28 accessed=2026-06-28
knowledge_external/records/ebv_ebna1_glialcam_crossreactive_bcells_nature_2022.json	claim.nature_2022.ebna1_glialcam_crossreactive_bcells_ms.2026-06-28	date_accessed_parseable	PASS	2026-06-28
knowledge_external/records/ebv_ebna1_glialcam_crossreactive_bcells_nature_2022.json	claim.nature_2022.ebna1_glialcam_crossreactive_bcells_ms.2026-06-28	source_terms_checked_date_parseable	PASS	2026-06-28
knowledge_external/records/ebv_ebna1_glialcam_crossreactive_bcells_nature_2022.json	claim.nature_2022.ebna1_glialcam_crossreactive_bcells_ms.2026-06-28	source_terms_checked_not_older_than_accessed	PASS	checked=2026-06-28 accessed=2026-06-28
knowledge_external/records/ebv_ms_longitudinal_risk_context.json	claim.science.ebv_ms_longitudinal_risk_context.2026-06-14	date_accessed_parseable	PASS	2026-06-14
knowledge_external/records/ebv_ms_longitudinal_risk_context.json	claim.science.ebv_ms_longitudinal_risk_context.2026-06-14	source_terms_checked_date_parseable	PASS	2026-06-14
knowledge_external/records/ebv_ms_longitudinal_risk_context.json	claim.science.ebv_ms_longitudinal_risk_context.2026-06-14	source_terms_checked_not_older_than_accessed	PASS	checked=2026-06-14 accessed=2026-06-14
knowledge_external/records/gpr25_iuphar_orphan_gpcr_context.json	claim.iuphar.gpr25_orphan_gpcr_context.2026-06-28	date_accessed_parseable	PASS	2026-06-28
knowledge_external/records/gpr25_iuphar_orphan_gpcr_context.json	claim.iuphar.gpr25_orphan_gpcr_context.2026-06-28	source_terms_checked_date_parseable	PASS	2026-06-28
knowledge_external/records/gpr25_iuphar_orphan_gpcr_context.json	claim.iuphar.gpr25_orphan_gpcr_context.2026-06-28	source_terms_checked_not_older_than_accessed	PASS	checked=2026-06-28 accessed=2026-06-28
knowledge_external/records/gpr25_ms_ibd_shared_genetics_context.json	claim.nature.ms_ibd_gpr25_context.2026-06-14	date_accessed_parseable	PASS	2026-06-14
knowledge_external/records/gpr25_ms_ibd_shared_genetics_context.json	claim.nature.ms_ibd_gpr25_context.2026-06-14	source_terms_checked_date_parseable	PASS	2026-06-14
knowledge_external/records/gpr25_ms_ibd_shared_genetics_context.json	claim.nature.ms_ibd_gpr25_context.2026-06-14	source_terms_checked_not_older_than_accessed	PASS	checked=2026-06-14 accessed=2026-06-14
knowledge_external/records/hla_dra1_cd74_mif_eae_jimmunol_2014.json	claim.jimmunol_2014.hla_dra1_cd74_mif_eae_context.2026-06-28	date_accessed_parseable	PASS	2026-06-28
knowledge_external/records/hla_dra1_cd74_mif_eae_jimmunol_2014.json	claim.jimmunol_2014.hla_dra1_cd74_mif_eae_context.2026-06-28	source_terms_checked_date_parseable	PASS	2026-06-28
knowledge_external/records/hla_dra1_cd74_mif_eae_jimmunol_2014.json	claim.jimmunol_2014.hla_dra1_cd74_mif_eae_context.2026-06-28	source_terms_checked_not_older_than_accessed	PASS	checked=2026-06-28 accessed=2026-06-28
knowledge_external/records/ibd_tofacitinib_mhc_stat1_context.json	claim.frontiers.uc_tofacitinib_mhc_stat1_context.2026-06-14	date_accessed_parseable	PASS	2026-06-14
knowledge_external/records/ibd_tofacitinib_mhc_stat1_context.json	claim.frontiers.uc_tofacitinib_mhc_stat1_context.2026-06-14	source_terms_checked_date_parseable	PASS	2026-06-14
knowledge_external/records/ibd_tofacitinib_mhc_stat1_context.json	claim.frontiers.uc_tofacitinib_mhc_stat1_context.2026-06-14	source_terms_checked_not_older_than_accessed	PASS	checked=2026-06-14 accessed=2026-06-14
knowledge_external/records/imid_antitnf_single_cell_atlas_nat_immunol_2024.json	claim.nat_immunol_2024.imid_antitnf_single_cell_atlas.2026-06-28	date_accessed_parseable	PASS	2026-06-28
knowledge_external/records/imid_antitnf_single_cell_atlas_nat_immunol_2024.json	claim.nat_immunol_2024.imid_antitnf_single_cell_atlas.2026-06-28	source_terms_checked_date_parseable	PASS	2026-06-28
knowledge_external/records/imid_antitnf_single_cell_atlas_nat_immunol_2024.json	claim.nat_immunol_2024.imid_antitnf_single_cell_atlas.2026-06-28	source_terms_checked_not_older_than_accessed	PASS	checked=2026-06-28 accessed=2026-06-28
knowledge_external/records/kif21b_ms_susceptibility_replication_jmg_2010.json	claim.jmg_2010.kif21b_ms_susceptibility_replication.2026-06-28	date_accessed_parseable	PASS	2026-06-28
knowledge_external/records/kif21b_ms_susceptibility_replication_jmg_2010.json	claim.jmg_2010.kif21b_ms_susceptibility_replication.2026-06-28	source_terms_checked_date_parseable	PASS	2026-06-28
knowledge_external/records/kif21b_ms_susceptibility_replication_jmg_2010.json	claim.jmg_2010.kif21b_ms_susceptibility_replication.2026-06-28	source_terms_checked_not_older_than_accessed	PASS	checked=2026-06-28 accessed=2026-06-28
knowledge_external/records/method_prediction_model_validation_context.json	claim.probast_tripod.prediction_model_validation_context.2026-06-14	date_accessed_parseable	PASS	2026-06-14
knowledge_external/records/method_prediction_model_validation_context.json	claim.probast_tripod.prediction_model_validation_context.2026-06-14	source_terms_checked_date_parseable	PASS	2026-06-14
knowledge_external/records/method_prediction_model_validation_context.json	claim.probast_tripod.prediction_model_validation_context.2026-06-14	source_terms_checked_not_older_than_accessed	PASS	checked=2026-06-14 accessed=2026-06-14
knowledge_external/records/method_target_direction_tractability_context.json	claim.open_targets.direction_tractability_context.2026-06-14	date_accessed_parseable	PASS	2026-06-14
knowledge_external/records/method_target_direction_tractability_context.json	claim.open_targets.direction_tractability_context.2026-06-14	source_terms_checked_date_parseable	PASS	2026-06-14
knowledge_external/records/method_target_direction_tractability_context.json	claim.open_targets.direction_tractability_context.2026-06-14	source_terms_checked_not_older_than_accessed	PASS	checked=2026-06-14 accessed=2026-06-14
knowledge_external/records/mhc_ms_finemapping_independent_effects_context.json	claim.plos.ms_mhc_independent_effects_context.2026-06-14	date_accessed_parseable	PASS	2026-06-14
knowledge_external/records/mhc_ms_finemapping_independent_effects_context.json	claim.plos.ms_mhc_independent_effects_context.2026-06-14	source_terms_checked_date_parseable	PASS	2026-06-14
knowledge_external/records/mhc_ms_finemapping_independent_effects_context.json	claim.plos.ms_mhc_independent_effects_context.2026-06-14	source_terms_checked_not_older_than_accessed	PASS	checked=2026-06-14 accessed=2026-06-14
knowledge_external/records/mif_cd74_bcell_pathway_ms_eji_2018.json	claim.eji_2018.mif_cd74_bcell_ms_context.2026-06-28	date_accessed_parseable	PASS	2026-06-28
knowledge_external/records/mif_cd74_bcell_pathway_ms_eji_2018.json	claim.eji_2018.mif_cd74_bcell_ms_context.2026-06-28	source_terms_checked_date_parseable	PASS	2026-06-28
knowledge_external/records/mif_cd74_bcell_pathway_ms_eji_2018.json	claim.eji_2018.mif_cd74_bcell_ms_context.2026-06-28	source_terms_checked_not_older_than_accessed	PASS	checked=2026-06-28 accessed=2026-06-28
knowledge_external/records/ms_biomarker_heterogeneity_context.json	claim.cshperspect.ms_biomarker_heterogeneity_context.2026-06-14	date_accessed_parseable	PASS	2026-06-14
knowledge_external/records/ms_biomarker_heterogeneity_context.json	claim.cshperspect.ms_biomarker_heterogeneity_context.2026-06-14	source_terms_checked_date_parseable	PASS	2026-06-14
knowledge_external/records/ms_biomarker_heterogeneity_context.json	claim.cshperspect.ms_biomarker_heterogeneity_context.2026-06-14	source_terms_checked_not_older_than_accessed	PASS	checked=2026-06-14 accessed=2026-06-14
knowledge_external/records/ms_disease_course_ppms_context.json	claim.ms_society_uk.ppms_course_context.2026-06-13	source_terms_present_for_freshness	WARN	missing optional source_terms metadata
knowledge_external/records/ms_disease_course_rrms_context.json	claim.national_ms_society.rrms_course_context.2026-06-13	source_terms_present_for_freshness	WARN	missing optional source_terms metadata
knowledge_external/records/ms_disease_course_spms_context.json	claim.national_ms_society.spms_course_context.2026-06-13	source_terms_present_for_freshness	WARN	missing optional source_terms metadata
knowledge_external/records/ms_ibd_treatment_transfer_caution_context.json	claim.ms_ibd.treatment_transfer_caution_context.2026-06-14	source_terms_present_for_freshness	WARN	missing optional source_terms metadata
knowledge_external/records/ms_uc_greater_genetic_correlation_context.json	claim.nature.ms_uc_greater_genetic_correlation_context.2026-06-14	source_terms_present_for_freshness	WARN	missing optional source_terms metadata
knowledge_external/records/ptger4_crohn_expression_modulation_plos_genetics_2007.json	claim.plos_genet_2007.ptger4_crohn_expression_modulation.2026-06-28	date_accessed_parseable	PASS	2026-06-28
knowledge_external/records/ptger4_crohn_expression_modulation_plos_genetics_2007.json	claim.plos_genet_2007.ptger4_crohn_expression_modulation.2026-06-28	source_terms_checked_date_parseable	PASS	2026-06-28
knowledge_external/records/ptger4_crohn_expression_modulation_plos_genetics_2007.json	claim.plos_genet_2007.ptger4_crohn_expression_modulation.2026-06-28	source_terms_checked_not_older_than_accessed	PASS	checked=2026-06-28 accessed=2026-06-28
knowledge_external/records/ptger4_gwas_catalog_ms_crohn_opposite_rs4613763.json	claim.gwas_catalog.ptger4_rs4613763_ms_crohn_opposite_alleles.2026-06-28	date_accessed_parseable	PASS	2026-06-28
knowledge_external/records/ptger4_gwas_catalog_ms_crohn_opposite_rs4613763.json	claim.gwas_catalog.ptger4_rs4613763_ms_crohn_opposite_alleles.2026-06-28	source_terms_checked_date_parseable	PASS	2026-06-28
knowledge_external/records/ptger4_gwas_catalog_ms_crohn_opposite_rs4613763.json	claim.gwas_catalog.ptger4_rs4613763_ms_crohn_opposite_alleles.2026-06-28	source_terms_checked_not_older_than_accessed	PASS	checked=2026-06-28 accessed=2026-06-28
knowledge_external/records/ra_sle_pregnancy_transcriptome_context.json	claim.ard.ra_sle_pregnancy_transcriptome_context.2026-06-14	date_accessed_parseable	PASS	2026-06-14
knowledge_external/records/ra_sle_pregnancy_transcriptome_context.json	claim.ard.ra_sle_pregnancy_transcriptome_context.2026-06-14	source_terms_checked_date_parseable	PASS	2026-06-14
knowledge_external/records/ra_sle_pregnancy_transcriptome_context.json	claim.ard.ra_sle_pregnancy_transcriptome_context.2026-06-14	source_terms_checked_not_older_than_accessed	PASS	checked=2026-06-14 accessed=2026-06-14
knowledge_external/records/steroid_glucocorticoid_resistance_ms_bagnoud_2024.json	claim.cns_neurosci_ther_2024.glucocorticoid_resistance_ms_whole_blood.2026-06-28	date_accessed_parseable	PASS	2026-06-28
knowledge_external/records/steroid_glucocorticoid_resistance_ms_bagnoud_2024.json	claim.cns_neurosci_ther_2024.glucocorticoid_resistance_ms_whole_blood.2026-06-28	source_terms_checked_date_parseable	PASS	2026-06-28
knowledge_external/records/steroid_glucocorticoid_resistance_ms_bagnoud_2024.json	claim.cns_neurosci_ther_2024.glucocorticoid_resistance_ms_whole_blood.2026-06-28	source_terms_checked_not_older_than_accessed	PASS	checked=2026-06-28 accessed=2026-06-28
knowledge_external/records/steroid_methylprednisolone_b_t_cell_ms_hecker_2024.json	claim.biopha_2024.methylprednisolone_b_t_cell_transcriptome_ms.2026-06-28	date_accessed_parseable	PASS	2026-06-28
knowledge_external/records/steroid_methylprednisolone_b_t_cell_ms_hecker_2024.json	claim.biopha_2024.methylprednisolone_b_t_cell_transcriptome_ms.2026-06-28	source_terms_checked_date_parseable	PASS	2026-06-28
knowledge_external/records/steroid_methylprednisolone_b_t_cell_ms_hecker_2024.json	claim.biopha_2024.methylprednisolone_b_t_cell_transcriptome_ms.2026-06-28	source_terms_checked_not_older_than_accessed	PASS	checked=2026-06-28 accessed=2026-06-28
knowledge_external/records/steroid_methylprednisolone_ms_immune_genes_airla_2004.json	claim.jneurol_2004.methylprednisolone_ms_immune_gene_suppression.2026-06-28	date_accessed_parseable	PASS	2026-06-28
knowledge_external/records/steroid_methylprednisolone_ms_immune_genes_airla_2004.json	claim.jneurol_2004.methylprednisolone_ms_immune_gene_suppression.2026-06-28	source_terms_checked_date_parseable	PASS	2026-06-28
knowledge_external/records/steroid_methylprednisolone_ms_immune_genes_airla_2004.json	claim.jneurol_2004.methylprednisolone_ms_immune_gene_suppression.2026-06-28	source_terms_checked_not_older_than_accessed	PASS	checked=2026-06-28 accessed=2026-06-28
knowledge_external/records/zmiz1_dendritic_cell_vitamin_d_context_hmg_2019.json	claim.hmg_2019.zmiz1_dendritic_vitamin_d_context.2026-06-28	date_accessed_parseable	PASS	2026-06-28
knowledge_external/records/zmiz1_dendritic_cell_vitamin_d_context_hmg_2019.json	claim.hmg_2019.zmiz1_dendritic_vitamin_d_context.2026-06-28	source_terms_checked_date_parseable	PASS	2026-06-28
knowledge_external/records/zmiz1_dendritic_cell_vitamin_d_context_hmg_2019.json	claim.hmg_2019.zmiz1_dendritic_vitamin_d_context.2026-06-28	source_terms_checked_not_older_than_accessed	PASS	checked=2026-06-28 accessed=2026-06-28
knowledge_external/records/zmiz1_gwas_catalog_ms_crohn_opposite_rs1250550.json	claim.gwas_catalog.zmiz1_rs1250550_ms_crohn_opposite_alleles.2026-06-28	date_accessed_parseable	PASS	2026-06-28
knowledge_external/records/zmiz1_gwas_catalog_ms_crohn_opposite_rs1250550.json	claim.gwas_catalog.zmiz1_rs1250550_ms_crohn_opposite_alleles.2026-06-28	source_terms_checked_date_parseable	PASS	2026-06-28
