path	record_id	field	word_limit	word_count	status	detail
knowledge_external/catalogs/resources/dailymed_drug_labels.json	resource.dailymed.drug_labels.2026-06-13	source_terms.reuse_notes	80	22	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/disgenet_platform.json	resource.disgenet.platform.2026-06-13	claim	60	22	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/disgenet_platform.json	resource.disgenet.platform.2026-06-13	project_use	60	7	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/disgenet_platform.json	resource.disgenet.platform.2026-06-13	future_grounding_route	80	22	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/disgenet_platform.json	resource.disgenet.platform.2026-06-13	why_unverifiable	80	16	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/dryad_repository.json	resource.dryad.repository.2026-06-13	claim	60	17	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/dryad_repository.json	resource.dryad.repository.2026-06-13	project_use	60	10	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/dryad_repository.json	resource.dryad.repository.2026-06-13	future_grounding_route	80	21	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/dryad_repository.json	resource.dryad.repository.2026-06-13	why_unverifiable	80	15	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/ega_controlled_genomics.json	resource.ega.controlled_genomics.2026-06-13	claim	60	27	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/ega_controlled_genomics.json	resource.ega.controlled_genomics.2026-06-13	project_use	60	10	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/ega_controlled_genomics.json	resource.ega.controlled_genomics.2026-06-13	future_grounding_route	80	19	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/ega_controlled_genomics.json	resource.ega.controlled_genomics.2026-06-13	why_unverifiable	80	20	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/ema_medicines_database.json	resource.ema.medicines_database.2026-06-13	claim	60	23	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/ema_medicines_database.json	resource.ema.medicines_database.2026-06-13	project_use	60	13	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/ema_medicines_database.json	resource.ema.medicines_database.2026-06-13	future_grounding_route	80	23	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/ema_medicines_database.json	resource.ema.medicines_database.2026-06-13	why_unverifiable	80	23	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/ena_sequence_archive.json	resource.ena.sequence_archive.2026-06-13	claim	60	20	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/ena_sequence_archive.json	resource.ena.sequence_archive.2026-06-13	project_use	60	10	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/ena_sequence_archive.json	resource.ena.sequence_archive.2026-06-13	future_grounding_route	80	22	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/ena_sequence_archive.json	resource.ena.sequence_archive.2026-06-13	why_unverifiable	80	16	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/europe_pmc_literature.json	resource.europe_pmc.literature.2026-06-13	claim	60	24	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/europe_pmc_literature.json	resource.europe_pmc.literature.2026-06-13	project_use	60	12	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/europe_pmc_literature.json	resource.europe_pmc.literature.2026-06-13	future_grounding_route	80	27	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/europe_pmc_literature.json	resource.europe_pmc.literature.2026-06-13	why_unverifiable	80	19	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/fda_fdalabel_drug_labeling.json	resource.fda.fdalabel_drug_labeling.2026-06-13	claim	60	22	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/fda_fdalabel_drug_labeling.json	resource.fda.fdalabel_drug_labeling.2026-06-13	project_use	60	15	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/fda_fdalabel_drug_labeling.json	resource.fda.fdalabel_drug_labeling.2026-06-13	future_grounding_route	80	27	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/fda_fdalabel_drug_labeling.json	resource.fda.fdalabel_drug_labeling.2026-06-13	why_unverifiable	80	23	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/fda_fdalabel_drug_labeling.json	resource.fda.fdalabel_drug_labeling.2026-06-13	source_terms.license_or_terms_label	30	11	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/fda_fdalabel_drug_labeling.json	resource.fda.fdalabel_drug_labeling.2026-06-13	source_terms.reuse_notes	80	23	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/figshare_repository.json	resource.figshare.repository.2026-06-13	claim	60	20	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/figshare_repository.json	resource.figshare.repository.2026-06-13	project_use	60	14	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/figshare_repository.json	resource.figshare.repository.2026-06-13	future_grounding_route	80	19	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/figshare_repository.json	resource.figshare.repository.2026-06-13	why_unverifiable	80	14	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/geo_functional_genomics.json	resource.geo.functional_genomics.2026-06-13	claim	60	28	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/geo_functional_genomics.json	resource.geo.functional_genomics.2026-06-13	project_use	60	6	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/geo_functional_genomics.json	resource.geo.functional_genomics.2026-06-13	future_grounding_route	80	26	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/geo_functional_genomics.json	resource.geo.functional_genomics.2026-06-13	why_unverifiable	80	21	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/geo_functional_genomics.json	resource.geo.functional_genomics.2026-06-13	source_terms.license_or_terms_label	30	9	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/geo_functional_genomics.json	resource.geo.functional_genomics.2026-06-13	source_terms.reuse_notes	80	27	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/gwas_catalog_multiple_sclerosis.json	resource.gwas_catalog.ms.2026-06-13	claim	60	29	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/gwas_catalog_multiple_sclerosis.json	resource.gwas_catalog.ms.2026-06-13	project_use	60	8	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/gwas_catalog_multiple_sclerosis.json	resource.gwas_catalog.ms.2026-06-13	future_grounding_route	80	26	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/gwas_catalog_multiple_sclerosis.json	resource.gwas_catalog.ms.2026-06-13	why_unverifiable	80	23	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/imsgc_publications.json	resource.imsgc.publications.2026-06-13	claim	60	31	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/imsgc_publications.json	resource.imsgc.publications.2026-06-13	project_use	60	8	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/imsgc_publications.json	resource.imsgc.publications.2026-06-13	future_grounding_route	80	24	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/imsgc_publications.json	resource.imsgc.publications.2026-06-13	why_unverifiable	80	19	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/ms_society_uk_types_of_ms.json	resource.ms_society_uk.types_of_ms.2026-06-13	claim	60	23	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/ms_society_uk_types_of_ms.json	resource.ms_society_uk.types_of_ms.2026-06-13	project_use	60	14	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/ms_society_uk_types_of_ms.json	resource.ms_society_uk.types_of_ms.2026-06-13	future_grounding_route	80	25	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/ms_society_uk_types_of_ms.json	resource.ms_society_uk.types_of_ms.2026-06-13	why_unverifiable	80	17	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/msbase_registry.json	resource.msbase.registry.2026-06-13	claim	60	24	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/msbase_registry.json	resource.msbase.registry.2026-06-13	project_use	60	17	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/msbase_registry.json	resource.msbase.registry.2026-06-13	future_grounding_route	80	21	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/msbase_registry.json	resource.msbase.registry.2026-06-13	why_unverifiable	80	18	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/msda_catalogue.json	resource.msda.catalogue.2026-06-13	claim	60	30	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/msda_catalogue.json	resource.msda.catalogue.2026-06-13	project_use	60	8	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/msda_catalogue.json	resource.msda.catalogue.2026-06-13	future_grounding_route	80	31	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/msda_catalogue.json	resource.msda.catalogue.2026-06-13	why_unverifiable	80	17	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/msgd_database_commons.json	resource.msgd.database_commons.2026-06-13	claim	60	26	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/msgd_database_commons.json	resource.msgd.database_commons.2026-06-13	project_use	60	16	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/msgd_database_commons.json	resource.msgd.database_commons.2026-06-13	future_grounding_route	80	32	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/msgd_database_commons.json	resource.msgd.database_commons.2026-06-13	why_unverifiable	80	15	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/msif_atlas_of_ms.json	resource.msif.atlas_of_ms.2026-06-13	claim	60	26	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/msif_atlas_of_ms.json	resource.msif.atlas_of_ms.2026-06-13	project_use	60	12	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/msif_atlas_of_ms.json	resource.msif.atlas_of_ms.2026-06-13	future_grounding_route	80	24	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/msif_atlas_of_ms.json	resource.msif.atlas_of_ms.2026-06-13	why_unverifiable	80	21	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/narcoms_registry.json	resource.narcoms.registry.2026-06-13	claim	60	25	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/narcoms_registry.json	resource.narcoms.registry.2026-06-13	project_use	60	15	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/narcoms_registry.json	resource.narcoms.registry.2026-06-13	future_grounding_route	80	23	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/narcoms_registry.json	resource.narcoms.registry.2026-06-13	why_unverifiable	80	18	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/national_ms_society_dmt_reference.json	resource.national_ms_society.dmt_reference.2026-06-13	claim	60	20	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/national_ms_society_dmt_reference.json	resource.national_ms_society.dmt_reference.2026-06-13	project_use	60	16	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/national_ms_society_dmt_reference.json	resource.national_ms_society.dmt_reference.2026-06-13	future_grounding_route	80	25	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/national_ms_society_dmt_reference.json	resource.national_ms_society.dmt_reference.2026-06-13	why_unverifiable	80	19	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/national_ms_society_types.json	resource.national_ms_society.types_of_ms.2026-06-13	claim	60	25	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/national_ms_society_types.json	resource.national_ms_society.types_of_ms.2026-06-13	project_use	60	13	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/national_ms_society_types.json	resource.national_ms_society.types_of_ms.2026-06-13	future_grounding_route	80	29	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/national_ms_society_types.json	resource.national_ms_society.types_of_ms.2026-06-13	why_unverifiable	80	20	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/nhs_england_ms_dmt_algorithm.json	resource.nhs_england.ms_dmt_algorithm.2026-06-13	claim	60	22	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/nhs_england_ms_dmt_algorithm.json	resource.nhs_england.ms_dmt_algorithm.2026-06-13	project_use	60	14	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/nhs_england_ms_dmt_algorithm.json	resource.nhs_england.ms_dmt_algorithm.2026-06-13	future_grounding_route	80	26	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/nhs_england_ms_dmt_algorithm.json	resource.nhs_england.ms_dmt_algorithm.2026-06-13	why_unverifiable	80	18	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/nice_ng220_ms_management.json	resource.nice.ng220_ms_management.2026-06-13	claim	60	19	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/nice_ng220_ms_management.json	resource.nice.ng220_ms_management.2026-06-13	project_use	60	12	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/nice_ng220_ms_management.json	resource.nice.ng220_ms_management.2026-06-13	future_grounding_route	80	26	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/nice_ng220_ms_management.json	resource.nice.ng220_ms_management.2026-06-13	why_unverifiable	80	20	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/ninds_ms_common_data_elements.json	resource.ninds.ms_common_data_elements.2026-06-13	claim	60	25	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/ninds_ms_common_data_elements.json	resource.ninds.ms_common_data_elements.2026-06-13	project_use	60	12	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/ninds_ms_common_data_elements.json	resource.ninds.ms_common_data_elements.2026-06-13	future_grounding_route	80	23	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/ninds_ms_common_data_elements.json	resource.ninds.ms_common_data_elements.2026-06-13	why_unverifiable	80	24	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/open_targets_platform.json	resource.open_targets.platform.2026-06-13	claim	60	25	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/open_targets_platform.json	resource.open_targets.platform.2026-06-13	project_use	60	8	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/open_targets_platform.json	resource.open_targets.platform.2026-06-13	future_grounding_route	80	26	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/open_targets_platform.json	resource.open_targets.platform.2026-06-13	why_unverifiable	80	18	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/osf_repository.json	resource.osf.repository.2026-06-13	claim	60	24	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/osf_repository.json	resource.osf.repository.2026-06-13	project_use	60	11	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/osf_repository.json	resource.osf.repository.2026-06-13	future_grounding_route	80	18	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/osf_repository.json	resource.osf.repository.2026-06-13	why_unverifiable	80	18	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/pubmed_literature.json	resource.pubmed.literature.2026-06-13	claim	60	25	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/pubmed_literature.json	resource.pubmed.literature.2026-06-13	project_use	60	8	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/pubmed_literature.json	resource.pubmed.literature.2026-06-13	future_grounding_route	80	23	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/pubmed_literature.json	resource.pubmed.literature.2026-06-13	why_unverifiable	80	16	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/pubmed_literature.json	resource.pubmed.literature.2026-06-13	source_terms.license_or_terms_label	30	10	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/pubmed_literature.json	resource.pubmed.literature.2026-06-13	source_terms.reuse_notes	80	25	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/sra_sequence_read_archive.json	resource.sra.sequence_read_archive.2026-06-13	claim	60	25	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/sra_sequence_read_archive.json	resource.sra.sequence_read_archive.2026-06-13	project_use	60	10	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/sra_sequence_read_archive.json	resource.sra.sequence_read_archive.2026-06-13	future_grounding_route	80	21	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/sra_sequence_read_archive.json	resource.sra.sequence_read_archive.2026-06-13	why_unverifiable	80	18	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/sra_sequence_read_archive.json	resource.sra.sequence_read_archive.2026-06-13	source_terms.license_or_terms_label	30	10	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/sra_sequence_read_archive.json	resource.sra.sequence_read_archive.2026-06-13	source_terms.reuse_notes	80	22	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/zenodo_repository.json	resource.zenodo.repository.2026-06-13	claim	60	23	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/zenodo_repository.json	resource.zenodo.repository.2026-06-13	project_use	60	10	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/zenodo_repository.json	resource.zenodo.repository.2026-06-13	future_grounding_route	80	21	PASS	short sourced summary required; do not paste long source passages
knowledge_external/catalogs/resources/zenodo_repository.json	resource.zenodo.repository.2026-06-13	why_unverifiable	80	18	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/dmt_dimethyl_fumarate_mechanism_label_context.json	claim.dailymed.dimethyl_fumarate_mechanism_context.2026-06-13	claim	60	27	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/dmt_dimethyl_fumarate_mechanism_label_context.json	claim.dailymed.dimethyl_fumarate_mechanism_context.2026-06-13	project_use	60	14	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/dmt_dimethyl_fumarate_mechanism_label_context.json	claim.dailymed.dimethyl_fumarate_mechanism_context.2026-06-13	future_grounding_route	80	25	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/dmt_dimethyl_fumarate_mechanism_label_context.json	claim.dailymed.dimethyl_fumarate_mechanism_context.2026-06-13	why_unverifiable	80	15	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/dmt_dimethyl_fumarate_mechanism_label_context.json	claim.dailymed.dimethyl_fumarate_mechanism_context.2026-06-13	source_terms.license_or_terms_label	30	9	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/dmt_dimethyl_fumarate_mechanism_label_context.json	claim.dailymed.dimethyl_fumarate_mechanism_context.2026-06-13	source_terms.reuse_notes	80	19	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/dmt_natalizumab_mechanism_label_context.json	claim.dailymed.natalizumab_mechanism_context.2026-06-13	claim	60	23	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/dmt_natalizumab_mechanism_label_context.json	claim.dailymed.natalizumab_mechanism_context.2026-06-13	project_use	60	13	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/dmt_natalizumab_mechanism_label_context.json	claim.dailymed.natalizumab_mechanism_context.2026-06-13	future_grounding_route	80	21	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/dmt_natalizumab_mechanism_label_context.json	claim.dailymed.natalizumab_mechanism_context.2026-06-13	why_unverifiable	80	15	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/dmt_natalizumab_mechanism_label_context.json	claim.dailymed.natalizumab_mechanism_context.2026-06-13	source_terms.license_or_terms_label	30	9	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/dmt_natalizumab_mechanism_label_context.json	claim.dailymed.natalizumab_mechanism_context.2026-06-13	source_terms.reuse_notes	80	19	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/dmt_ocrelizumab_mechanism_label_context.json	claim.dailymed.ocrelizumab_mechanism_context.2026-06-13	claim	60	28	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/dmt_ocrelizumab_mechanism_label_context.json	claim.dailymed.ocrelizumab_mechanism_context.2026-06-13	project_use	60	13	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/dmt_ocrelizumab_mechanism_label_context.json	claim.dailymed.ocrelizumab_mechanism_context.2026-06-13	future_grounding_route	80	23	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/dmt_ocrelizumab_mechanism_label_context.json	claim.dailymed.ocrelizumab_mechanism_context.2026-06-13	why_unverifiable	80	15	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/dmt_ocrelizumab_mechanism_label_context.json	claim.dailymed.ocrelizumab_mechanism_context.2026-06-13	source_terms.license_or_terms_label	30	9	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/dmt_ocrelizumab_mechanism_label_context.json	claim.dailymed.ocrelizumab_mechanism_context.2026-06-13	source_terms.reuse_notes	80	19	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ebv_ms_longitudinal_risk_context.json	claim.science.ebv_ms_longitudinal_risk_context.2026-06-14	claim	60	16	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ebv_ms_longitudinal_risk_context.json	claim.science.ebv_ms_longitudinal_risk_context.2026-06-14	project_use	60	26	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ebv_ms_longitudinal_risk_context.json	claim.science.ebv_ms_longitudinal_risk_context.2026-06-14	future_grounding_route	80	21	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ebv_ms_longitudinal_risk_context.json	claim.science.ebv_ms_longitudinal_risk_context.2026-06-14	why_unverifiable	80	16	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ebv_ms_longitudinal_risk_context.json	claim.science.ebv_ms_longitudinal_risk_context.2026-06-14	source_terms.license_or_terms_label	30	8	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ebv_ms_longitudinal_risk_context.json	claim.science.ebv_ms_longitudinal_risk_context.2026-06-14	source_terms.reuse_notes	80	26	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/gpr25_ms_ibd_shared_genetics_context.json	claim.nature.ms_ibd_gpr25_context.2026-06-14	claim	60	19	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/gpr25_ms_ibd_shared_genetics_context.json	claim.nature.ms_ibd_gpr25_context.2026-06-14	project_use	60	19	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/gpr25_ms_ibd_shared_genetics_context.json	claim.nature.ms_ibd_gpr25_context.2026-06-14	future_grounding_route	80	22	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/gpr25_ms_ibd_shared_genetics_context.json	claim.nature.ms_ibd_gpr25_context.2026-06-14	why_unverifiable	80	18	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/gpr25_ms_ibd_shared_genetics_context.json	claim.nature.ms_ibd_gpr25_context.2026-06-14	source_terms.license_or_terms_label	30	8	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/gpr25_ms_ibd_shared_genetics_context.json	claim.nature.ms_ibd_gpr25_context.2026-06-14	source_terms.reuse_notes	80	26	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ibd_tofacitinib_mhc_stat1_context.json	claim.frontiers.uc_tofacitinib_mhc_stat1_context.2026-06-14	claim	60	24	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ibd_tofacitinib_mhc_stat1_context.json	claim.frontiers.uc_tofacitinib_mhc_stat1_context.2026-06-14	relationship_note	80	25	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ibd_tofacitinib_mhc_stat1_context.json	claim.frontiers.uc_tofacitinib_mhc_stat1_context.2026-06-14	project_use	60	19	PASS	short sourced summary required; do not paste long source passages
knowledge_external/records/ibd_tofacitinib_mhc_stat1_context.json	claim.frontiers.uc_tofacitinib_mhc_stat1_context.2026-06-14	future_grounding_route	80	24	PASS	short sourced summary required; do not paste long source passages
