gene_symbol	n_sgrna	median_efficient_lfc	median_noneater_lfc	median_efficient_minus_noneater_lfc	s1_median_efficient_lfc	s3_median_efficient_lfc	s1_median_noneater_lfc	s3_median_noneater_lfc	efficient_consistent_positive	noneater_consistent_positive	efficient_p_wilcoxon	noneater_p_wilcoxon	contrast_p_wilcoxon	modules	tracked_candidate	efficient_fdr	noneater_fdr	contrast_fdr	screen_call
RBM3	3	0.12946377126528308	-0.3513457639017141	0.4203024062512293	0.4478631985794004	0.2351809444947981	-0.02241846569030148	-0.5210221874266776	False	False	1.0	0.25	0.5		False	1.0	0.8757238508867174	0.9971256078463695	UNRESOLVED
ITGAX	3	0.21322558367947142	-0.20703784824065652	0.42026343192012794	0.4895108131925747	0.14021818162864763	-0.285188811276583	-0.12888688520473002	False	False	0.5	0.75	0.5		False	0.9600924529799222	1.0	0.9971256078463695	UNRESOLVED
SLC22A7	3	0.4306587990490751	0.016515219573956852	0.4202579901296466	0.5580792089853777	0.30323838911277257	-0.15255112462930231	0.03422891599749667	True	False	1.0	1.0	1.0		False	1.0	1.0	1.0	UNRESOLVED
EMB	4	0.22143413202237838	-0.08583155080002902	0.4201507003371546	0.6785304178932281	0.2739914775814225	-0.04979741499526269	-0.10610252202338111	True	False	0.625	0.25	0.625		False	0.9600924529799222	0.8757238508867174	0.9971256078463695	UNRESOLVED
ZFP251	4	0.17010158073695503	-0.1573762443811686	0.4199605357846975	-0.27322503710835866	0.5400354341262272	0.06702160342042873	-0.28462777063760325	False	False	0.875	0.125	0.375		False	1.0	0.8757238508867174	0.9965506589785832	UNRESOLVED
FMNL1	4	-0.2210997466424337	-0.4718706381004665	0.41982748990704566	0.17220323286388384	-0.33597452925601523	-0.28017994129524326	-0.6459116542489816	False	False	0.625	0.125	0.25		False	0.9600924529799222	0.8757238508867174	0.920009505703422	UNRESOLVED
GM5134	3	0.42056533347752345	0.0009916802790803647	0.4195736531984431	-0.08023161491032615	0.7421272025478882	-0.1016268174735071	0.24333789467813638	False	False	0.25	0.75	0.5		False	0.8221627590893646	1.0	0.9971256078463695	UNRESOLVED
PPIL6	4	0.2588840793458891	-0.16064934573678558	0.41953342508267466	0.5508098824981982	0.23611458948834008	-0.10821488289527892	0.09463848702433175	False	False	0.625	0.25	0.25		False	0.9600924529799222	0.8757238508867174	0.920009505703422	UNRESOLVED
OLFR1110	4	0.17726317272854597	-0.15378513670814942	0.4195103761640865	0.17946372650854236	0.16313891000461456	-0.03987331276191708	-0.49747249737257504	False	False	0.375	0.125	0.25		False	0.9052095024317247	0.8757238508867174	0.920009505703422	UNRESOLVED
HGD	3	0.2813222438883125	0.08842018727249301	0.4191156253082289	0.0010749468880693058	0.5615695408885557	0.2962216965677813	-0.11938132202279528	False	False	1.0	1.0	1.0		False	1.0	1.0	1.0	UNRESOLVED
TTF1	4	0.041868074129313815	-0.11953879601833695	0.4190115084249362	0.07800949326011031	0.005726654998517322	-0.5484899977524027	0.33992716735930917	False	False	1.0	0.125	0.875		False	1.0	0.8757238508867174	1.0	UNRESOLVED
FAM229A	4	0.08138862299771865	-0.33283840382470986	0.41900448711817107	0.1541313792087502	0.008645866786687106	-0.17299949859144426	-0.49267730905797547	False	False	0.875	0.625	0.125		False	1.0	0.9889744952178533	0.920009505703422	UNRESOLVED
SLC12A9	3	0.17667049220754105	-0.3338225367689498	0.41878552467053254	-0.09034222875592635	0.2963092503739406	-0.37204804520419765	-0.615271892753023	False	False	1.0	0.25	0.25		False	1.0	0.8757238508867174	0.920009505703422	UNRESOLVED
G6B	4	0.3662725110276642	-0.052467794029122716	0.41874030505678694	0.325230847490551	0.45403941157861305	0.16777139907965966	-0.5847881719662502	True	False	0.125	0.625	0.125		False	0.8221627590893646	0.9889744952178533	0.920009505703422	UNRESOLVED
FYN	4	0.027857674796432086	-0.292998425841289	0.41863004528199765	0.05072299833816518	-0.10064093086332737	-0.38110322978009337	-0.2347549597155274	False	False	0.875	0.125	0.625		False	1.0	0.8757238508867174	0.9971256078463695	UNRESOLVED
SYCE1	4	0.3369855760736262	-0.12014473154576372	0.4185143993258896	0.2545011926868497	0.1153075171838045	0.24570693210493322	-0.15468624364996963	False	False	0.125	0.875	0.625		False	0.8221627590893646	1.0	0.9971256078463695	UNRESOLVED
DNAJB6	4	0.06668262087284904	-0.31691870208578776	0.41834798076268065	0.4141593092782623	-0.16069288369383594	0.04107038899243576	-0.45107968910934926	False	False	0.875	0.375	0.875		False	1.0	0.9645063778899814	1.0	UNRESOLVED
SCML2	4	0.3732405263068964	-0.1869155736226772	0.4181667740658308	0.17078427643364646	0.4834513279780588	-0.19739971042600812	0.000505999118657563	False	False	0.125	0.625	0.125		False	0.8221627590893646	0.9889744952178533	0.920009505703422	UNRESOLVED
UBXN10	4	0.28155395792516913	0.005568434645639386	0.4180400923992815	0.1536931432842883	0.22195805456852202	0.35239689712925903	-0.48136104979482575	False	False	0.125	1.0	0.125		False	0.8221627590893646	1.0	0.920009505703422	UNRESOLVED
CTSL	4	0.3373862781153665	0.017516105699082907	0.41791446612144934	-0.15832573978953013	0.7748787208124017	0.35359498183113747	-0.16447332178758578	False	False	0.25	0.875	0.375	lipid_lysosomal_apc	False	0.8221627590893646	1.0	0.9965506589785832	UNRESOLVED
TEX19.2	4	0.12810740822798095	-0.2752599522704917	0.4173648425654355	-0.2216716108546395	0.2957161963083017	-0.25823829710958157	-0.3266759693584449	False	False	0.625	0.125	0.375		False	0.9600924529799222	0.8757238508867174	0.9965506589785832	UNRESOLVED
QSOX2	4	0.38153821288458656	-0.25821724844697747	0.4170846165169897	0.6798241088148644	0.13013665585231315	-0.04137247275745959	-0.47506202413649534	False	False	0.25	0.625	0.375		False	0.8221627590893646	0.9889744952178533	0.9965506589785832	UNRESOLVED
MANBA	4	0.333715556282395	-0.08854570231472436	0.41697243596025335	0.311486548085361	0.3417851422468463	0.08039469710747893	-0.2469084564631956	True	False	0.25	0.125	0.25		False	0.8221627590893646	0.8757238508867174	0.920009505703422	UNRESOLVED
FLT3	4	0.3642185589685525	0.07454448303630656	0.4168754385214263	0.44460727081468265	0.2838298471224223	-0.04502235462763271	0.06242898468761049	True	False	0.375	1.0	0.25		False	0.9052095024317247	1.0	0.920009505703422	UNRESOLVED
OLFR116	4	0.436039344047077	-0.19739170304742737	0.416715628481514	0.8398640102999573	0.13140772941422774	0.17388364327537853	-0.5598571936719583	False	False	0.375	0.875	0.125		False	0.9052095024317247	1.0	0.920009505703422	UNRESOLVED
FAM83H	4	0.03211003751753949	-0.2968490376919287	0.4166947854023346	-0.13773007417978822	0.2132787539539489	-0.31293355009890345	-0.18668404175483766	False	False	0.875	0.25	0.875		False	1.0	0.8757238508867174	1.0	UNRESOLVED
NDUFB8	4	0.32043946974016524	-0.10257154519139577	0.41663470100326605	0.25095732622311084	0.5161652131823649	-0.30287218475900235	0.11035844090122593	True	False	0.375	0.625	0.125		False	0.9052095024317247	0.9889744952178533	0.920009505703422	UNRESOLVED
KLHL13	4	0.02198709525996423	-0.4423511446327065	0.4164560801214142	1.0666765775760887	-0.6302106514865804	0.27069373212572034	-0.9321305307030359	False	False	0.875	0.625	0.125		False	1.0	0.9889744952178533	0.920009505703422	UNRESOLVED
DUOX2	3	0.4440823946749459	-0.39048040790881156	0.41629535747202673	0.3503869489589837	-0.42473452226702335	-0.19019117470494296	-0.5563294048075864	False	False	1.0	0.5	0.25		False	1.0	0.9889744952178533	0.920009505703422	UNRESOLVED
SEPHS1	4	0.16009285154728004	-0.2560881507610485	0.41618100230832855	-0.009127683891077432	0.22575637069650356	-0.24208685243009098	-0.03988564485460033	False	False	0.875	0.375	0.625		False	1.0	0.9645063778899814	0.9971256078463695	UNRESOLVED
EVPL	4	0.0853181545102859	-0.03306831867200455	0.4160679694917375	0.07444413984378473	0.310566729988885	-0.17980137489491232	0.07621947560323084	False	False	0.875	0.625	0.375		False	1.0	0.9889744952178533	0.9965506589785832	UNRESOLVED
S100A9	4	0.4830530012671449	0.015264766044230882	0.4157580073361733	0.24294266629753536	0.37787487859196167	-0.27663768055768334	0.04048705003289177	False	False	0.25	1.0	0.25		False	0.8221627590893646	1.0	0.920009505703422	UNRESOLVED
DPPA2	3	0.30743820993753834	-0.10825139273509365	0.415689602672632	-0.6331667091845037	0.850107640908861	-0.25928319160544344	0.011475188586916207	False	False	0.5	0.25	0.5		False	0.9600924529799222	0.8757238508867174	0.9971256078463695	UNRESOLVED
EMG1	3	0.16080681769751348	-0.25468347292086024	0.4154902906183737	0.22216811329216002	0.18164175943512983	-0.6262897897034905	0.11692284386176999	False	False	1.0	0.75	0.75		False	1.0	1.0	1.0	UNRESOLVED
RELN	4	0.30446241655546635	-0.13613632850816837	0.415460051310532	0.04496016669801195	0.3321622085018425	0.13986906769589935	-0.12537524089524998	False	False	0.875	0.375	0.875		False	1.0	0.9645063778899814	1.0	UNRESOLVED
VMN1R195	4	0.32943156432794685	0.11594383055549695	0.41537717242369987	0.34215465081972307	0.42907713940821046	0.22433618659188426	-0.011063994547628964	True	False	0.125	0.875	0.25		False	0.8221627590893646	1.0	0.920009505703422	UNRESOLVED
OLFR589	4	0.24614940632712423	0.035121903356449824	0.4153320861730768	0.23619956908020812	0.25609924357404035	-0.052967169398440817	0.015236317099555752	False	False	0.875	1.0	0.875		False	1.0	1.0	1.0	UNRESOLVED
FAM53B	4	-0.043928793452506665	-0.39235886260293784	0.4153240170140007	-0.24316405355956783	0.43694795422317845	-0.41235729014692923	-0.21593967439499173	False	False	0.875	0.25	0.125		False	1.0	0.8757238508867174	0.920009505703422	UNRESOLVED
PSCA	3	0.2174200807700244	-0.2908657758833568	0.4152722967023972	0.4830974813527549	-0.23428443971467416	-0.14064790915029635	-0.40080486747182853	False	False	0.25	0.75	0.5		False	0.8221627590893646	1.0	0.9971256078463695	UNRESOLVED
PRCP	4	-0.038269917870643044	-0.16198639145475924	0.4152142047691687	-0.018536282103111867	-0.05800355363817422	-0.18632590990855413	-0.03203531656491476	False	False	1.0	0.375	0.25		False	1.0	0.9645063778899814	0.920009505703422	UNRESOLVED
GDPD4	4	0.22677099394934996	-0.10237447439161862	0.41515438656813997	0.5050448545576478	-0.05150286665894788	-0.07054132204358066	-0.13543533133829344	False	False	0.625	0.875	0.25		False	0.9600924529799222	1.0	0.920009505703422	UNRESOLVED
RSBN1L	4	0.018813643235507937	-0.20767855210496156	0.41512645807170945	-0.7486719822795009	0.5448814394824111	-0.3214447927531803	-0.09391231145674284	False	False	1.0	0.25	0.875		False	1.0	0.8757238508867174	1.0	UNRESOLVED
FAM83B	4	0.2367200471348313	-0.24886652015018929	0.4150670201318055	0.18860067533557445	0.041939596281089786	0.19808801332314796	-0.7032422189205938	False	False	0.875	0.125	0.25		False	1.0	0.8757238508867174	0.920009505703422	UNRESOLVED
FOXI1	3	0.4287419927275451	0.05771929017569444	0.41494667286367926	-0.19392258812760144	0.1321718345354128	0.30843139067963854	-0.5497179003565065	False	False	1.0	1.0	1.0		False	1.0	1.0	1.0	UNRESOLVED
9030624J02RIK	4	0.24136343056406984	-0.11783366280206342	0.4148741853422425	0.5636717861556169	0.11616724249055732	0.024030567976488282	-0.36244640708041587	False	False	0.125	0.625	0.125		False	0.8221627590893646	0.9889744952178533	0.920009505703422	UNRESOLVED
OLFR1359	4	0.23856693970315246	-0.13300696790354183	0.41443886999620894	0.29263198458610185	0.030519758221026816	0.4460359070235984	-0.19371284166519498	False	False	0.125	0.625	0.125		False	0.8221627590893646	0.9889744952178533	0.920009505703422	UNRESOLVED
HYAL1	3	-0.06715712529324902	-0.2636355613608319	0.4142881362554871	0.25618179963314835	-0.34025577395821927	-0.19801074853901035	-0.3292603741826534	False	False	1.0	0.75	0.25		False	1.0	1.0	0.920009505703422	UNRESOLVED
FAM166B	3	0.29628404180874	-0.1970382541396174	0.4142729611197391	0.5626247735585435	0.3090675512236989	-0.12264418367975916	-0.27143232459947564	True	False	0.25	0.75	0.5		False	0.8221627590893646	1.0	0.9971256078463695	UNRESOLVED
GM5538	2	0.2775912459788824	-0.13659045367864087	0.4141816996575233	-0.044646437165483555	0.5998289291232484	-0.25849924907329846	-0.014681658283983268	False	False					False				UNRESOLVED
1110032F04RIK	3	0.118919233151485	-0.13907355305510039	0.41413108272379073	0.053251143422095026	0.3311800249690404	-0.09476960571523296	-0.1833775003949678	False	False	0.25	0.25	0.25		False	0.8221627590893646	0.8757238508867174	0.920009505703422	UNRESOLVED
DRD2	4	0.09138366731532876	-0.3226952776190487	0.41407894493437747	0.29235482235896626	0.013376125653148163	-0.1420166175391424	-0.3766231929033206	False	False	1.0	0.125	0.875		False	1.0	0.8757238508867174	1.0	UNRESOLVED
SOX4	4	-0.03918912216608761	-0.46509627406220166	0.41379755081206926	-0.04121209365901657	0.027431106064226052	-0.6423997860231525	-0.6344578346112046	False	False	0.625	0.125	0.375		False	0.9600924529799222	0.8757238508867174	0.9965506589785832	UNRESOLVED
FXYD3	4	0.17063965670190995	-0.15871146263958225	0.41374428663875507	0.3442730555721294	0.0215240974347235	0.01568460385839887	-0.18520088365122667	False	False	1.0	0.625	0.625		False	1.0	0.9889744952178533	0.9971256078463695	UNRESOLVED
MCPT1	4	0.20460113081295916	-0.10040345082253299	0.4137381233880092	0.18613033174006555	0.1466717800258932	0.06701658129654264	-0.2955767501138744	False	False	0.375	0.375	0.25		False	0.9052095024317247	0.9645063778899814	0.920009505703422	UNRESOLVED
ZFP784	3	-0.36454400736675496	-0.4781094819409806	0.41365527455886975	-0.6166995130504911	-0.11238850168301884	-0.4954981102854594	-0.5369906076599364	False	False	0.5	0.25	0.5		False	0.9600924529799222	0.8757238508867174	0.9971256078463695	UNRESOLVED
GM14085	4	0.4003051398604496	0.05639098448854718	0.41342864344290375	0.14061324226047112	0.6838525367924564	-0.016162365089649855	0.3507228329674634	False	False	0.125	0.625	0.375		False	0.8221627590893646	0.9889744952178533	0.9965506589785832	UNRESOLVED
SSC4D	4	0.31310524385470506	-0.10017307411085064	0.4132783179655557	0.33853855406762356	0.3324298796630143	-0.3551393454259759	-0.05856198267927826	True	False	0.625	0.375	0.375		False	0.9600924529799222	0.9645063778899814	0.9965506589785832	UNRESOLVED
DEFB2	3	-0.6269972586742907	-0.3302388914996426	0.4132460922780776	-1.1611004164790448	-0.09289410086953653	-0.2885700329520082	-0.37190775004727694	False	False	0.5	0.25	0.75		False	0.9600924529799222	0.8757238508867174	1.0	UNRESOLVED
OLFR32	4	0.3669166799925456	0.09773852373677805	0.41318803289376804	0.17713017924945396	0.5077989908325775	0.24953841514550845	-0.06573529252096377	False	False	0.25	0.375	0.625		False	0.8221627590893646	0.9645063778899814	0.9971256078463695	UNRESOLVED
ADAMTS1	3	-0.11270785609402312	-0.5361397060047297	0.41313520331935827	-0.13724016283003548	-0.03676464028337989	0.08280475790816366	-0.17454942084315217	False	False	1.0	0.5	0.25		False	1.0	0.9889744952178533	0.920009505703422	UNRESOLVED
PRSS48	4	0.1553091197831955	0.05054011239293532	0.41311960932065594	0.3290437974370064	0.3301336669514383	0.005838431829031876	0.23301798944586216	True	False	0.25	0.625	0.25		False	0.8221627590893646	0.9889744952178533	0.920009505703422	UNRESOLVED
GM12169	4	-0.004537670423592877	-0.2773328814939984	0.4131098210073161	0.18935716716889273	0.19429465540007684	-0.4123395653579087	-0.24005517805898635	False	False	0.875	0.125	0.25		False	1.0	0.8757238508867174	0.920009505703422	UNRESOLVED
ST8SIA1	4	0.034496230543018536	-0.14826755594687258	0.4130512974902315	0.37449131556966364	-0.44311328092252245	0.13009983054943608	-0.42663494244318123	False	False	1.0	0.875	0.875		False	1.0	1.0	1.0	UNRESOLVED
PCDHA7	4	0.32560708277369155	-0.17020036410574113	0.41297321701962786	0.1294648230723343	0.5217493424750488	-0.16670420823086518	-0.06938899606613158	False	False	0.625	0.25	0.625		False	0.9600924529799222	0.8757238508867174	0.9971256078463695	UNRESOLVED
ANXA3	4	0.12594295861452043	-0.03431021159790282	0.41290138769296303	-0.02702288588443036	0.5269988838108897	0.047656732172328686	-0.015517599813122951	False	False	0.25	1.0	0.625		False	0.8221627590893646	1.0	0.9971256078463695	UNRESOLVED
FAM169A	4	0.24568215494338175	-0.46337187859035867	0.41284233538713133	0.4010535821575085	-0.07105847798047416	-0.23563624441598185	-0.6911075127647355	False	False	0.875	0.125	0.125		False	1.0	0.8757238508867174	0.920009505703422	UNRESOLVED
GM4763	4	0.08217876034908123	-0.09345544879034118	0.4125249823135102	-0.07074229941115995	0.31357233245513294	-0.13943062765081193	0.053481676045872284	False	False	0.625	0.875	0.625		False	0.9600924529799222	1.0	0.9971256078463695	UNRESOLVED
2810474O19RIK	4	0.07574926689657047	-0.01651823407358588	0.4125172937681736	0.38573015627892104	0.19196632600230057	-0.3027192498877427	-0.07742545940147294	False	False	0.625	0.875	0.625		False	0.9600924529799222	1.0	0.9971256078463695	UNRESOLVED
LRRIQ1	4	0.24337142301499004	0.013293023520942748	0.412493438310628	0.3452397347807732	0.12267673327333362	0.08311616940045519	-0.050402310211405954	False	False	0.625	1.0	0.625		False	0.9600924529799222	1.0	0.9971256078463695	UNRESOLVED
LTB4R1	3	-0.12984463279981684	-0.36105130170953736	0.4124782425375588	0.27721861276804294	-0.3364491617924319	-0.120451339885018	-0.6016512635340567	False	False	0.75	0.25	0.5		False	1.0	0.8757238508867174	0.9971256078463695	UNRESOLVED
HDAC6	4	0.11229598639418148	-0.039303386803291485	0.41232910081533647	0.34163689861351165	-0.1170449258251487	-0.16251935052498556	0.19548316504385488	False	False	0.875	1.0	0.875		False	1.0	1.0	1.0	UNRESOLVED
APEH	4	0.4033765162925689	0.0014843542984331881	0.41231696672082396	0.45676188231765114	0.3842717918879299	0.2245606973474159	-0.0907349629691625	True	False	0.375	0.875	0.625		False	0.9052095024317247	1.0	0.9971256078463695	UNRESOLVED
TXNL4B	4	0.043046702803611225	-0.6268646582594091	0.4121236406178226	-0.4827243939593133	0.448083691781735	-0.19375194386825356	-0.8767605313993607	False	False	1.0	0.25	0.25		False	1.0	0.8757238508867174	0.920009505703422	UNRESOLVED
FBXO39	4	-0.0095192772793673	-0.3689697119661921	0.41205997965229757	0.10386383818236622	-0.35145021580587943	-0.3828005258824707	-0.7849491873539276	False	False	0.875	0.125	0.25		False	1.0	0.8757238508867174	0.920009505703422	UNRESOLVED
DMBT1	3	0.1722577071533835	-0.24340018185500245	0.41193347955999937	-0.1480857797306241	0.31241701000972455	-0.6217625604743802	0.13496219676437526	False	False	0.5	0.25	0.25		False	0.9600924529799222	0.8757238508867174	0.920009505703422	UNRESOLVED
MSMB	4	0.10929070891090475	-0.3023624651000727	0.41165317401097745	0.23296277059170145	0.0026843448882849508	0.3057430071879299	-1.028698974785549	False	False	0.875	0.25	0.375		False	1.0	0.8757238508867174	0.9965506589785832	UNRESOLVED
GTF2A1	4	0.06023444495285801	-0.37604413481703447	0.4115567274786138	-0.12610874665376848	0.2211775352112495	-0.3638945167736909	-0.38819375286037805	False	False	1.0	0.625	0.625		False	1.0	0.9889744952178533	0.9971256078463695	UNRESOLVED
MROH1	3	0.4305004144022102	-0.3019121228919617	0.4114590742590005	0.9193856962975344	-0.058384867493114	-0.020366222239510456	-0.5138156656214394	False	False	0.75	0.5	0.5		False	1.0	0.9889744952178533	0.9971256078463695	UNRESOLVED
MTBP	4	0.025806724472560605	-0.3279808122256366	0.4114406067219276	0.23834667981512014	0.05072721420950699	-0.5472094093345983	-0.32810394918796404	False	False	1.0	0.125	0.625		False	1.0	0.8757238508867174	0.9971256078463695	UNRESOLVED
PLEKHB2	4	0.49727940723400077	0.20574189674397003	0.4113029939391868	0.654714085514728	0.5075653205838553	0.48151805615195653	-0.10239249621213276	True	False	0.25	0.25	0.875		False	0.8221627590893646	0.8757238508867174	1.0	UNRESOLVED
PDCD5	4	0.46976215779466557	-0.10675034545424744	0.4111839998383905	0.5539683740508763	-0.1706872294033046	0.16934518004585497	-0.4945113601574189	False	False	0.625	0.875	0.25		False	0.9600924529799222	1.0	0.920009505703422	UNRESOLVED
GATM	4	0.051706932925328464	-0.2043074455173487	0.4107669744074097	0.12868887444915944	0.23549565101082282	-0.3277432429701841	0.06373704760373755	False	False	0.625	0.375	0.125		False	0.9600924529799222	0.9645063778899814	0.920009505703422	UNRESOLVED
ZFP866	4	-0.05653239416453437	-0.39729850228617536	0.41070497592742844	0.10382556834164047	-0.31396605904709163	0.061226977491191326	-0.47953040638101707	False	False	0.875	0.375	0.625		False	1.0	0.9645063778899814	0.9971256078463695	UNRESOLVED
COX4I2	4	-0.05074370170530107	-0.4654227122618584	0.40998989298221267	0.0697401047849715	-0.14628486939010688	0.06653675172148588	-0.6504332025182886	False	False	0.375	0.125	0.125		False	0.9052095024317247	0.8757238508867174	0.920009505703422	UNRESOLVED
VMN2R48	4	-0.38777439479587056	-0.6473431987309264	0.409962923759554	-0.11268299040136931	-0.6628657991903718	-0.6024572891440507	-0.6922291083178022	False	False	0.625	0.25	0.625		False	0.9600924529799222	0.8757238508867174	0.9971256078463695	UNRESOLVED
CCDC155	4	0.18399869641675137	-0.4489722358072826	0.40959042021016856	0.25444079090272376	-0.17334261984736288	-0.06752668227721115	-0.8170881195814201	False	False	1.0	0.25	0.25		False	1.0	0.8757238508867174	0.920009505703422	UNRESOLVED
ZSWIM3	4	0.4772139141261106	0.20279678317932337	0.4094154544981211	0.08362629301722357	0.7915379852366182	0.3626752948149612	0.04291827154368555	False	False	0.875	0.375	0.875		False	1.0	0.9645063778899814	1.0	UNRESOLVED
OLFR1111	4	0.4075860253494512	0.18642533343320777	0.409383656111443	0.7434711610240201	0.24546644135534557	0.3621822507756727	0.010668416090742872	False	False	0.125	0.625	0.875		False	0.8221627590893646	0.9889744952178533	1.0	UNRESOLVED
CHMP6	4	-0.07805077872037536	-0.3287356557932277	0.40928372496001064	0.22736163430628653	-0.05960680342160107	0.0692595623568224	-0.385350692513424	False	False	0.875	0.375	0.125		False	1.0	0.9645063778899814	0.920009505703422	UNRESOLVED
2410012M07RIK	4	0.26665585097673283	0.012811944584757318	0.4090906782554634	0.18263386790554148	0.21607594517672846	-0.4139646311250347	0.3794675989454377	False	False	0.125	1.0	0.25		False	0.8221627590893646	1.0	0.920009505703422	UNRESOLVED
OLFML2A	4	0.01550893111979812	-0.15699359334278495	0.40891922540917125	0.002026686072595929	0.02899117616700031	-0.25891127350669496	0.1837498582432937	False	False	0.875	0.625	0.625		False	1.0	0.9889744952178533	0.9971256078463695	UNRESOLVED
ADAM22	4	0.19037153359816128	-0.21819985576632395	0.4088436958859636	0.08777097655252697	0.3971095753078471	-0.08285004041111854	-0.8057314993897173	False	False	0.625	0.625	0.375		False	0.9600924529799222	0.9889744952178533	0.9965506589785832	UNRESOLVED
UBA1	4	0.012243328869105619	-0.39650417530504733	0.40874750417415295	-0.2538302683174809	0.28336004499630607	-0.34188198473910725	-0.4787073959872987	False	False	1.0	0.125	0.125		False	1.0	0.8757238508867174	0.920009505703422	UNRESOLVED
OBSCN	4	0.26178595263246285	-0.08875466926960796	0.4086754482636117	0.5491619523118514	0.05839712649768525	-0.15356152663656264	0.07012695136099167	False	False	0.375	0.875	0.875		False	0.9052095024317247	1.0	1.0	UNRESOLVED
G2E3	4	-0.22700290732057793	-0.36550934208955743	0.4086575139895049	-0.6345268215833242	0.18052100694216833	0.19092147577027108	-0.9679241124254245	False	False	1.0	0.125	0.625		False	1.0	0.8757238508867174	0.9971256078463695	UNRESOLVED
BRPF1	4	-0.07478695975215799	-0.18244147180876924	0.40858728418623	-0.5807534679289241	0.5443934117805145	-0.3484575783526813	-0.14992627681382587	False	False	0.625	0.125	0.25		False	0.9600924529799222	0.8757238508867174	0.920009505703422	UNRESOLVED
TMEM213	3	0.08764244795819498	-0.07609509777733958	0.4080040155130906	-0.36410417891882396	0.5393890748352139	-0.16986327054285244	0.026244279127364933	False	False	0.75	0.5	0.5		False	1.0	0.9889744952178533	0.9971256078463695	UNRESOLVED
KRTAP22-2	4	0.04494127201611575	-0.14286982829709916	0.40796827712893025	0.09617829152237456	-0.0062957474901430555	-0.03738399283212135	-0.2737927132595168	False	False	0.625	0.375	0.25		False	0.9600924529799222	0.9645063778899814	0.920009505703422	UNRESOLVED
BAD	3	0.4600720522290265	0.2708286203457215	0.4076698604269271	0.5841024486769242	0.33604165578112877	0.04187036926986698	0.4997868714215761	True	False	0.5	0.75	0.5		False	0.9600924529799222	1.0	0.9971256078463695	UNRESOLVED
DENND5B	4	0.15755654743346836	-0.23385068830788747	0.40747726902680736	0.051248176421382574	0.5344593674004032	-0.012479697346620355	-0.49822270727277695	False	False	0.125	0.125	0.125		False	0.8221627590893646	0.8757238508867174	0.920009505703422	UNRESOLVED
OLFR1368	4	0.20746879164065357	0.02134549591724144	0.4074561237122649	0.20155631405194763	0.3530261375201331	-0.10832295162207695	-0.04934489115476559	False	False	0.375	0.875	0.25		False	0.9052095024317247	1.0	0.920009505703422	UNRESOLVED
PPP1R3E	4	0.22531293285328835	-0.23867182225495231	0.4074185879875175	0.4581682011473662	0.1962162219057746	0.0008673078602503548	-0.2964548625101109	False	False	0.25	0.625	0.125		False	0.8221627590893646	0.9889744952178533	0.920009505703422	UNRESOLVED
CFAP20	3	0.42664759357336957	0.019267561187955362	0.4073800323854142	0.00547114945969529	0.4735134895171469	-0.043620631116819464	-0.053520266625059154	False	False	0.25	0.75	0.5		False	0.8221627590893646	1.0	0.9971256078463695	UNRESOLVED
RDH9	4	0.15641579156952556	-0.04499648966316083	0.40727905254230246	0.3723710579553836	-0.17400704148056367	-0.13611925421886584	-0.06327120398021724	False	False	0.875	0.625	0.875		False	1.0	0.9889744952178533	1.0	UNRESOLVED
SERPINB9C	4	0.2590528040814517	-0.06408474990421309	0.4070489803356895	0.46278959666122477	0.24972000203192968	0.05983230386381333	-0.057702019897601264	False	False	0.625	0.875	0.625		False	0.9600924529799222	1.0	0.9971256078463695	UNRESOLVED
OLFR1423	4	0.2835479428996075	-0.16432262472299075	0.4067410105544481	-0.0014239473969812622	0.4934209006837553	-0.20302756010635115	-0.2322514344651978	False	False	0.125	0.875	0.375		False	0.8221627590893646	1.0	0.9965506589785832	UNRESOLVED
MS4A1	4	0.15162822872547144	-0.15842131184324337	0.4066291412568198	0.5160832203802066	-0.09536115326406525	-0.32880618549704055	0.006826727265627053	False	False	0.875	0.375	0.875		False	1.0	0.9645063778899814	1.0	UNRESOLVED
GM2863	4	0.19760293247474847	-0.4338406048220327	0.40662710684727266	0.263630954847744	0.11833659925690676	-0.16675474230835152	-0.11053173565807128	False	False	0.625	0.375	0.125		False	0.9600924529799222	0.9645063778899814	0.920009505703422	UNRESOLVED
RAB7	4	0.009814675159826258	-0.4878044253581133	0.4065873131746185	0.2204731563022857	-0.526502219425784	-0.45498000298846897	-0.6460344579526176	False	False	1.0	0.125	0.25		False	1.0	0.8757238508867174	0.920009505703422	UNRESOLVED
JSRP1	4	0.2127805480236632	-0.09906517175635277	0.4064038521846489	0.33367952256486255	0.10972914206034012	-0.17167643435608926	0.06490824566970366	False	False	0.875	1.0	0.875		False	1.0	1.0	1.0	UNRESOLVED
OLFR355	4	0.1244935584141017	-0.2625781625182718	0.4062840996504067	0.2872263564407298	-0.23499935434828823	-0.05632519864318852	-0.5013805056824221	False	False	1.0	0.125	0.25		False	1.0	0.8757238508867174	0.920009505703422	UNRESOLVED
RPL7	3	-0.4693438012194733	-0.8237094558326505	0.4060363698804448	-0.8825680429998952	-0.09355736306558171	-0.7575470110415594	-0.8698566853432714	False	False	0.5	0.25	1.0		False	0.9600924529799222	0.8757238508867174	1.0	UNRESOLVED
